internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
162541,Sepia mascarensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,mascarensis,,,,,"Filippova &amp; Khromov, 1991",
162542,Sepia bartletti,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,bartletti,,,,,"(Iredale, 1954)","This species is only known from the cuttlebones of seven specimens including the type (Reid <span style=""font-style: italic;"">et al.</span> 2005). Its taxonomic status is uncertain.&#160; It is a possible junior synonym of <span style=""font-style: italic;"">Sepia bandensis</span> Adam, 1939."
162543,Nectoteuthis pourtalesi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Nectoteuthis,pourtalesi,,,,,"Verrill, 1883",
162544,Sepia mira,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,mira,,,,,"(Cotton, 1932)",This species was only known from sepions until a full description was provided by Reid (1998).
162545,Sepia tuberculata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,tuberculata,,,,,"Lamarck, 1798",
162547,Idiosepius notoides,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,notoides,,,,,"Berry, 1921",
162548,Sepiella japonica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepiella,japonica,,,,,"Sasaki, 1929","Records of this species from Viet Nam are likely to be misidentified specimens of <em>Sepiella inermis</em>   (Reid <em>et al.</em> 2005). In China this species is treated under the name <span style=""font-style: italic;"">Sepiella maindroni</span>. <span style=""font-style: italic;"">Sepiella maindroni</span> Rochebrune 1884 was described from Pondicherry, India (a region that encompasses coasts on both the Arabian Sea and the Bay of Bengal) and has previously been treated as a junior synonym of <span style=""font-style: italic;"">Sepiella inermis</span> (Van Hasselt, 1835 in Férussac and D'Orbigny, 1834-1848), the type locality of which is also Pondicherry.<span lang=""EN-US""> The latin name <em>Sepiella maindroni</em><span lang=""EN-US""> Rochebrune 1884 is used in China, and <em>Sepiella japonica</em><span lang=""EN-US""> is considered its synonym (Dong, 1988). Sasaki (1929)&#160;when establishing <span style=""font-style: italic;"">Sepiella japonica</span> clearly separated it  from <span style=""font-style: italic;"">Sepiella maindroni</span> Rochebrune, 1884. Adam and Rees (1962)&#160; pointed out the problem of using <span style=""font-style: italic;"">Sepiella maindroni</span> for specimens from Japan  and East China Sea and placed <span style=""font-style: italic;"">S. maindroni</span> Rochebrune, 1884 as a junior  synonym of <span style=""font-style: italic;"">Sepiella inermis</span>, and put <span style=""font-style: italic;"">Sepiella maindroni </span>of Hoyle (1886) in the synonymy of <span style=""font-style: italic;"">S. japonica</span>. The correctness of this is reaffirmed by Lu <span style=""font-style: italic;"">et al</span>. (2011)<span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US"">.</span></span></span></span>"
162549,Sepia orbignyana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,orbignyana,,,,,"Férussac in d'Orbigny, 1826",
162550,Sepiadarium austrinum,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIADARIIDAE,Sepiadarium,austrinum,,,,,"Berry, 1921",
162551,Sepia faurei,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,faurei,,,,,"Roeleveld, 1972","This species is insufficiently described (Khromov <span style=""font-style: italic;"">et al.</span> 1998). It is one of five  species in the Hemisepius species complex, the others being <span style=""font-style: italic;"">S. robsoni</span>, <span style=""font-style: italic;"">S. pulchra</span>, <span style=""font-style: italic;"">S. dubia</span>  and <span style=""font-style: italic;"">S. typica</span>. All five  species are small (about 2 cm mantle length) and are found off South  Africa. <span style=""font-style: italic;"">Sepia faurei</span> is known from only five specimens."
162552,Rossia palpebrosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rossia,palpebrosa,,,,,"Owen, 1834",
162553,Sepia pulchra,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,pulchra,,,,,"Roeleveld &amp; Liltved, 1985","This species is insufficiently described (Khromov <span style=""font-style: italic;"">et al.</span> 1998). It is one of five  species in the Hemisepius species complex, the others being <span style=""font-style: italic;"">S. robsoni</span>, <span style=""font-style: italic;"">S. pulchra</span>, <span style=""font-style: italic;"">S. faurei</span>  and <span style=""font-style: italic;"">S. typica</span>. All five  species are small (about 2 cm mantle length) and are found off South  Africa."
162554,Sepia papuensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,papuensis,,,,,"Hoyle, 1885",
162555,Rondeletiola capensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rondeletiola,capensis,,,,,"(Voss, 1962)",
162556,Sepia prashadi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,prashadi,,,,,"Winckworth, 1936",
162557,Sepietta oweniana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepietta,oweniana,,,,,"(d'Orbigny, 1839-41 in Férussac &amp; d'Orbigny 1834-1848)",
162558,Sepia gibba,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,gibba,,,,,"Ehrenberg, 1831",
162559,Euprymna tasmanica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,tasmanica,,,,,"(Pfeffer, 1884)",The taxonomy of this genus remains unresolved   (Reid and Jereb 2005).
162560,Sepiola steenstrupiana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,steenstrupiana,,,,,"Levy, 1912",
162561,Sepia insignis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,insignis,,,,,"Smith, 1916",
162562,Heteroteuthis hawaiiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Heteroteuthis,hawaiiensis,,,,,"(Berry, 1909)","Vecchione and Young (2007) believe this species may be synonymous with <span style=""font-style: italic;"">H. dispar</span>."
162563,Sepia plangon,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,plangon,,,,,"Gray, 1849",
162564,Sepia bertheloti,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,bertheloti,,,,,"d'Orbigny, 1835 (in Férussac &amp; d'Orbigny 1834-1848)",This species has been shown to be genetically distinct to both <em>Sepia officinalis</em> and <em>Sepia heirredda</em>.
162565,Loligo forbesii,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Loligo,forbesii,,,,,"Steenstrup, 1856",Often mis-spelled as <em>forbesi</em>. The type locality is in the Atlantic Ocean (Sweeney 2012).
162566,Sepia hieronis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,hieronis,,,,,"(Robson, 1924)",
162567,Sepiella ornata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepiella,ornata,,,,,"(Rang, 1837)",
162568,Sepia irvingi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,irvingi,,,,,"Meyer, 1909",
162569,Euprymna albatrossae,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,albatrossae,,,,,"Voss, 1962",The taxonomy of this genus remains unresolved   (Reid and Jereb 2005).
162570,Sepia tala,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,tala,,,,,"Khromov, Nikitina &amp; Nesis, 1991",
162571,Octopus vulgaris,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,vulgaris,,,,,"Cuvier, 1797",<p><strong> </strong>The genus <em>Octopus </em>is currently under taxonomic revision. It is for this reason that the species originally treated under the genus name <em>Octopus</em><strong> </strong>have provisionally remained as such until they are reviewed.</p>
162572,Inioteuthis japonica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Inioteuthis,japonica,,,,,"(Tiselius, 1845 in Férussac &amp; d'Orbigny 1834-1848)",
162573,Semirossia equalis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Semirossia,equalis,,,,,"(Voss, 1950)",
162574,Sepioloidea pacifica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIADARIIDAE,Sepioloidea,pacifica,,,,,"(Kirk, 1882)",
162575,Rossia megaptera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rossia,megaptera,,,,,"Verrill, 1881",
162576,Stoloteuthis weberi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Stoloteuthis,weberi,,,,,"(Joubin, 1902)",
162577,Sepia kiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,kiensis,,,,,"Hoyle, 1885","The taxonomic status of this species is not clear. Roper and Sweeney (1998) do not include it in their list of valid species, yet it is included in the Integrated Taxonomic Information System (www.itis.gov). Nesis (1987) implies that this species may be a junior synonym of <span style=""font-style: italic;"">Sepia kobiensis</span> Hoyle, 1885."
162578,Sepia vercoi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,vercoi,,,,,"Adam, 1979",Known only from cuttle bones until the redescription by Reid (2000).
162579,Sepia elegans,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,elegans,,,,,"Blainville, 1827","Misidentifications with <em>Sepia bertheloti</em> d'Orbigny, 1835 (Reid <span style=""font-style: italic;"">et al.</span> 2005)."
162580,Sepiola rondeleti,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,rondeleti,,,,,"Leach, 1834 in Férussac &amp; d'Orbigny, 1834-1848",
162581,Sepia confusa,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,confusa,,,,,"Smith, 1916",
162582,Sepia chirotrema,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,chirotrema,,,,,"Berry, 1918",
162583,Sepia pardex,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,pardex,,,,,"Sasaki, 1913","This is given by Reid, Jereb and Roper<span style=""font-style: italic;""></span> (2005) as <span style=""font-style: italic;"">Sepia pardex</span> Sasaki, 1913. Sasaki first described this species as <span style=""font-style: italic;"">S. pardex</span> in Japanese in an obscure publication (published in 1913), and republished it a year later in English with a slightly different name (as <span style=""font-style: italic;"">S. pardalis</span>). The Japanese manuscript was discovered a few years ago hence the species epithet <span style=""font-style: italic;"">pardalis </span>was changed back to the original <span style=""font-style: italic;"">pardex</span>. They are the same entity, with the same type specimen."
162584,Sepia stellifera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,stellifera,,,,,"Homenko &amp; Khromov, 1984","Misidentifications with <em>Sepia brevimana</em> Steenstrup, 1875   (Reid <em>et al.</em> 2005)."
162585,Idiosepius minimus,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,minimus,,,,,"(d'Orbigny in Férussac &amp; d'Orbigny, 1835)","The type specimen is lost from the MNHN and type locality is given as 'coast of Africa' (Reid 2005). D'Orbigny described this as ""Bras tentaculaires long, cylindriques, sans elargissement a leur extremite; cette partie pourvue de deux rangees de petites cupules alternes pedonculees"" which translates approximately to 'tentacular arms long, cylindrical without enlargement at their end; this part with two rows of alternative stalked cups' - in other words, the exact features of <span style=""font-style: italic;"">Idiosepius</span> <span style=""font-style: italic;"">biserialis</span>. Given that the holotype (which is no longer extant) of <span style=""font-style: italic;"">I. minimus</span> was collected from ""les cotes d'Afrique"" and <span style=""font-style: italic;"">I. biserialis </span>was described from Mozambique, it is highly likely that <span style=""font-style: italic;"">I. minimus</span> is the senior synonym. Also, von Byern and Klepal (2010) report on further collecting in this area yielding only a single species. We also treat <span style=""font-style: italic;"">I. macrocheir</span> Voss, 1962, the holotype of which was also collected in Morrumbene, Mozambique, as a junior synonym<span style=""font-style: italic;"">.</span> Von Byern and Klepal (2010) suggested that <span style=""font-style: italic;"">I. macrocheir</span> is in fact synonymous with <span style=""font-style: italic;"">I. biserialis</span> differing only through preservation distortion."
162586,Sepietta petersi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepietta,petersi,,,,,"(Steenstrup, 1887)","We follow Nesis (1987) in treating this species as a senior synonym of <span style=""font-style: italic;"">Sepietta obscura</span> Naef, 1916."
162587,Spirula spirula,ANIMALIA,MOLLUSCA,CEPHALOPODA,SPIRULIDA,SPIRULIDAE,Spirula,spirula,,,,,"(Linnaeus, 1758)","<span style=""font-style: italic;"">Spirula</span>'s discontinuous distribution in the northern and southern hemisphere has led to suggestions that more than one species exists (e.g., Warnke 2007). Currently, this is the only species in the family Spirulidae."
162588,Sepia peterseni,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,peterseni,,,,,"Appellöf, 1886",
162589,Sepiola rossiaeformis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,rossiaeformis,,,,,"Pfeffer, 1884",
162590,Sepia ivanovi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,ivanovi,,,,,"Khromov, 1982",
162591,Sepia foliopeza,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,foliopeza,,,,,"Okutani &amp; Tagawa, 1987",
162592,Sepiadarium auritum,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIADARIIDAE,Sepiadarium,auritum,,,,,"Robson, 1914",
162593,Sepia lorigera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,lorigera,,,,,"Wülker, 1910",
162594,Sepia brevimana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,brevimana,,,,,"Steenstrup, 1875","Misidentifications with <em>Sepia esculenta</em> Hoyle, 1885 and <em>Sepia stellifera</em> Homenko and Khromov, 1984 (Reid <span style=""font-style: italic;"">et al.</span> 2005)."
162595,Iridoteuthis iris,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Iridoteuthis,iris,,,,,"(Berry, 1909)",
162596,Sepia limata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,limata,,,,,"(Iredale, 1926)",
162597,Sepiola robusta,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,robusta,,,,,"Naef, 1912",
162598,Euprymna scolopes,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,scolopes,,,,,"Berry, 1913",The taxonomy of this genus remains unresolved   (Reid and Jereb 2005).
162599,Euprymna berryi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,berryi,,,,,"Sasaki, 1929",This species is very similar to <em>Euprymna morsei</em> (Reid and Jereb 2005). The taxonomy of this genus remains unresolved   (Reid and Jereb 2005).
162600,Sepia kobiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,kobiensis,,,,,"Hoyle, 1885","This species is probably a species complex (Reid <span style=""font-style: italic;"">et al</span>. 2005)."
162601,Austrorossia antillensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Austrorossia,antillensis,,,,,"(Voss, 1955)",
162602,Euprymna hyllebergi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,hyllebergi,,,,,"Nateewathana, 1997",The taxonomy of this genus remains unresolved   (Reid and Jereb 2005).
162603,Sepia simoniana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,simoniana,,,,,"Thiele, 1920",
162604,Idiosepius pygmaeus,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,pygmaeus,,,,,"Steenstrup, 1881","Following Nesis (1987) we treat<span style=""font-style: italic;""> Idiosepius pygmaeus herbereri</span> as a synonym of <span style=""font-style: italic;"">I. pygmaeus</span>."
162605,Sepia bandensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,bandensis,,,,,"Adam, 1939",
162606,Sepia novaehollandiae,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,novaehollandiae,,,,,"Hoyle, 1909",
162608,Sepia dollfusi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,dollfusi,,,,,"Adam, 1941",
162609,Sepiola birostrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,birostrata,,,,,"Sasaki, 1918",
162610,Sepietta neglecta,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepietta,neglecta,,,,,"Naef, 1916",
162611,Austrorossia enigmatica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Austrorossia,enigmatica,,,,,"(Robson, 1924)","Voss (1962) suggests that this might be synonymous with <span style=""font-style: italic;"">Austrorossia mastigophora</span>."
162612,Sepia papillata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,papillata,,,,,"Quoy &amp; Gaimard, 1832",
162613,Sepia erostrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,erostrata,,,,,"Sasaki, 1929",
162614,Rossia tortugaensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rossia,tortugaensis,,,,,"Voss, 1956",
162615,Sepia adami,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,adami,,,,,"Roeleveld, 1972","Only known from the type locality (Reid <span style=""font-style: italic;"">et al.</span> 2005)."
162616,Semirossia tenera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Semirossia,tenera,,,,,"(Verrill, 1880)",
162617,Rossia moelleri,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rossia,moelleri,,,,,"Steenstrup, 1856",
162618,Sepia cultrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,cultrata,,,,,"Hoyle, 1885",
162619,Sepia vermiculata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,vermiculata,,,,,"Quoy &amp; Gaimard, 1832",
162620,Sepiola aurantiaca,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,aurantiaca,,,,,"Jatta, 1896",
162621,Sepia aureomaculata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,aureomaculata,,,,,"Okutani &amp; Horikawa, 1987",
162622,Sepia cottoni,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,cottoni,,,,,"Adam, 1979",
162623,Sepia thurstoni,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,thurstoni,,,,,"Adam &amp; Rees, 1966",
162624,Sepia reesi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,reesi,,,,,"Adam, 1979","This species was known until recently from the single type cuttlebone (45 mm long). Recently A. Reid found a complete immature female specimen among the Western Australian Museum collections, confirming its status as valid (A. Reid pers. comm. 2010)."
162625,Sepiella mangkangunga,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepiella,mangkangunga,,,,,"Reid &amp; Lu, 1998",
162626,Sepia sulcata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,sulcata,,,,,"Hoyle, 1885",
162627,Sepia apama,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,apama,,,,,"Gray, 1849","Regional differences between male colour patterns suggest there may be distinct populations or subspecies (Norman 2003). Individuals from the east and southern coast show both genetic and morphological differences that suggest previous isolation and subsequent secondary contact to form a continuous distribution (Reid <span style=""font-style: italic;"">et al.</span> 2005).&#160; It has been suggested that the Spencer Gulf population may represent a separate species (Bronwyn Gillanders pers. comm. 2010)."
162628,Rossia mollicella,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Rossia,mollicella,,,,,"Sasaki, 1920",
162629,Sepia braggi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,braggi,,,,,"Verco, 1907","Misidentifications include: <em>Sepia bidhaia</em> Reid, 2000; <em>Sepia cottoni</em> Adam, 1979; <em>Sepia limata</em> (Iredale, 1926); <em>Sepia rhoda</em> (Iredale, 1954); and <em>Sepia vercoi</em> Adam, 1979 (Reid <span style=""font-style: italic;"">et al.</span> 2005)."
162630,Euprymna morsei,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Euprymna,morsei,,,,,"(Verrill, 1881)","This species is very similar to <span style=""font-style: italic;"">Euprymna berryi</span> (Reid and Jereb 2005). The taxonomy of this genus remains unresolved   (Reid and Jereb 2005)."
162631,Sepiola atlantica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLIDA,SEPIOLIDAE,Sepiola,atlantica,,,,,"d' Orbigny, 1839-1842 in Férussac &amp; d'Orbigny 1834-1848",
162632,Pareledone charcoti,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,MEGALELEDONIDAE,Pareledone,charcoti,,,,,"(Joubin, 1905)",<em>Pareledone charcoti</em> is the type of the genus <em>Pareledone.</em>
162633,Sepia rhoda,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,rhoda,,,,,"(Iredale, 1954)",
162634,Sepia hedleyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,hedleyi,,,,,"Berry, 1918","Misidentifications with <em>Sepia vossi</em> Khromov, 1996 (as <em>Sepia rex</em>)   (Reid <em>et al.</em> 2005)."
162635,Sepia recurvirostra,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,recurvirostra,,,,,"Steenstrup, 1875",
162637,Sepia bathyalis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIIDA,SEPIIDAE,Sepia,bathyalis,,,,,"Khromov, Nikitina &amp; Nesis, 1991",
