assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
140322680,140300461,Dibranchus spinosus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Dibranchus,spinosus,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
140322685,140300494,Dibranchus spongiosa,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Dibranchus,spongiosa,,,,"(Gilbert, 1890)",Least Concern,,3.1,Unknown,Global
140322690,140300513,Dibranchus velutinus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Dibranchus,velutinus,,,,"Bradbury, 1999",Least Concern,,3.1,Unknown,Global
140322695,140301383,Halicmetus niger,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halicmetus,niger,,,,"Ho, Endo &amp; Sakamaki, 2008",Data Deficient,,3.1,Unknown,Global
140322700,140301432,Halicmetus reticulatus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halicmetus,reticulatus,,,,"Smith &amp; Radcliffe, 1912",Least Concern,,3.1,Unknown,Global
140322705,140301457,Halicmetus ruber,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halicmetus,ruber,,,,"Alcock, 1891",Least Concern,,3.1,Unknown,Global
140322817,139890267,Argentina georgei,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,ARGENTINIDAE,Argentina,georgei,,,,"Cohen &amp; Atsaides, 1969",Least Concern,,3.1,Unknown,Global
140322822,139890569,Gaidropsarus mauli,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,LOTIDAE,Gaidropsarus,mauli,,,,"Biscoito &amp; Saldanha, 2018",Data Deficient,,3.1,Unknown,Global
140322827,139890701,Physiculus caboverdensis,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MORIDAE,Physiculus,caboverdensis,,,,"González, Triay-Portella &amp; Biscoito, 2018",Data Deficient,,3.1,Unknown,Global
140322832,139901305,Chaunacops coloratus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunacops,coloratus,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
140322837,139922437,Chaunacops melanostomus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunacops,melanostomus,,,,"(Caruso, 1989)",Least Concern,,3.1,Unknown,Global
140322842,139922486,Chaunacops roseus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunacops,roseus,,,,"(Barbour, 1941)",Least Concern,,3.1,Unknown,Global
140322847,139922898,Chaunacops spinosus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunacops,spinosus,,,,"Ho &amp; McGrouther, 2015",Least Concern,,3.1,Unknown,Global
140322852,139924923,Chaunax africanus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunax,africanus,,,,"Ho &amp; Last, 2013",Data Deficient,,3.1,Unknown,Global
140322857,139929030,Chaunax stigmaeus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunax,stigmaeus,,,,"Fowler, 1946",Data Deficient,,3.1,Unknown,Global
140322863,139929862,Bufoceratias microcephalus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,DICERATIIDAE,Bufoceratias,microcephalus,,,,"Ho, Kawai &amp; Amaoka, 2016",Data Deficient,,3.1,Unknown,Global
140322868,139929873,Bufoceratias shaoi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,DICERATIIDAE,Bufoceratias,shaoi,,,,"Pietsch, Ho &amp; Chen, 2004",Least Concern,,3.1,Unknown,Global
140322873,139929929,Bufoceratias thele,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,DICERATIIDAE,Bufoceratias,thele,,,,"(Uwate, 1979)",Least Concern,,3.1,Unknown,Global
140322878,139929968,Diceratias bispinosus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,DICERATIIDAE,Diceratias,bispinosus,,,,"(Günther, 1887)",Least Concern,,3.1,Unknown,Global
140322883,139929974,Diceratias trilobus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,DICERATIIDAE,Diceratias,trilobus,,,,"Balushkin &amp; Fedorov, 1986",Least Concern,,3.1,Unknown,Global
140322888,140024240,Gigantactis balushkini,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,balushkini,,,,"Kharin, 1984",Data Deficient,,3.1,Unknown,Global
140322893,140026414,Gigantactis gargantua,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,gargantua,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322898,140026489,Gigantactis kreffti,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,kreffti,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322903,140026504,Gigantactis longicauda,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,longicauda,,,,"Bertelsen &amp; Pietsch, 2002",Data Deficient,,3.1,Unknown,Global
140322908,140026535,Gigantactis macronema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,macronema,,,,"Regan, 1925",Least Concern,,3.1,Unknown,Global
140322913,140026546,Gigantactis meadi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,meadi,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322918,140026571,Gigantactis microdontis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,microdontis,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322923,140026656,Gigantactis microphthalmus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,microphthalmus,,,,"(Regan &amp; Trewavas, 1932)",Data Deficient,,3.1,Unknown,Global
140322928,140026864,Gigantactis paxtoni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,paxtoni,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322933,140026907,Gigantactis perlatus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,perlatus,,,,"Beebe &amp; Crane, 1947",Least Concern,,3.1,Unknown,Global
140322938,140026985,Gigantactis savagei,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Gigantactis,savagei,,,,"Bertelsen, Pietsch &amp; Lavenberg, 1981",Least Concern,,3.1,Unknown,Global
140322943,140047872,Rhynchactis leptonema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Rhynchactis,leptonema,,,,"Regan, 1925",Least Concern,,3.1,Unknown,Global
140322948,140048406,Rhynchactis microthrix,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,GIGANTACTINIDAE,Rhynchactis,microthrix,,,,"Bertelsen &amp; Pietsch, 1998",Data Deficient,,3.1,Unknown,Global
140322953,140078353,Himantolophus appelii,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,appelii,,,,"(Clarke, 1878)",Least Concern,,3.1,Unknown,Global
140322958,140078455,Himantolophus azurlucens,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,azurlucens,,,,"Beebe &amp; Crane, 1947",Data Deficient,,3.1,Unknown,Global
140322963,140078823,Himantolophus borealis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,borealis,,,,"Kharin, 1984",Data Deficient,,3.1,Unknown,Global
140322968,140078829,Himantolophus danae,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,danae,,,,Regan &amp; Trewavas 1932,Data Deficient,,3.1,Unknown,Global
140322973,140078915,Himantolophus litoceras,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,litoceras,,,,"Stewart &amp; Pietsch, 2010",Data Deficient,,3.1,Unknown,Global
140322978,140079035,Himantolophus nigricornis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,nigricornis,,,,"Bertelsen &amp; Krefft, 1988",Least Concern,,3.1,Unknown,Global
140322983,140079075,Himantolophus pseudalbinares,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,pseudalbinares,,,,"Bertelsen &amp; Krefft, 1988",Data Deficient,,3.1,Unknown,Global
140322988,140079099,Himantolophus sagamius,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,sagamius,,,,"(Tanaka, 1918)",Least Concern,,3.1,Unknown,Global
140322993,140079317,Himantolophus stewarti,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,HIMANTOLOPHIDAE,Himantolophus,stewarti,,,,"Pietsch &amp; Kenaley, 2011",Least Concern,,3.1,Unknown,Global
140322998,140151138,Acentrophryne dolichonema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Acentrophryne,dolichonema,,,,"Pietsch &amp; Shimazaki, 2005",Data Deficient,,3.1,Unknown,Global
140323003,140156007,Acentrophryne longidens,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Acentrophryne,longidens,,,,"Regan, 1926",Data Deficient,,3.1,Unknown,Global
140323008,140162649,Borophryne apogon,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Borophryne,apogon,,,,"Regan, 1925",Least Concern,,3.1,Unknown,Global
140323013,140189271,Linophryne algibarbata,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,algibarbata,,,,"Waterman, 1939",Least Concern,,3.1,Unknown,Global
140323018,140189490,Linophryne andersoni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,andersoni,,,,"Gon, 1992",Data Deficient,,3.1,Unknown,Global
140323023,140191515,Linophryne argyresca,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,argyresca,,,,"Regan &amp; Trewavas, 1932",Data Deficient,,3.1,Unknown,Global
140323028,140191559,Linophryne bicornis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,bicornis,,,,"Parr, 1927",Least Concern,,3.1,Unknown,Global
140323033,140198436,Linophryne bipennata,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,bipennata,,,,"Bertelsen, 1982",Data Deficient,,3.1,Unknown,Global
140323038,140198461,Linophryne coronata,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,coronata,,,,"Parr, 1927",Least Concern,,3.1,Unknown,Global
140323043,140198472,Linophryne densiramus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,densiramus,,,,"Imai, 1941",Least Concern,,3.1,Unknown,Global
140323048,140198484,Linophryne escaramosa,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,escaramosa,,,,"Bertelsen, 1982",Data Deficient,,3.1,Unknown,Global
140323058,140198493,Linophryne indica,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,indica,,,,"(Brauer, 1902)",Least Concern,,3.1,Unknown,Global
140323063,140198504,Linophryne parini,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,parini,,,,"Bertelsen, 1980",Least Concern,,3.1,Unknown,Global
140323068,140198539,Linophryne quinqueramosa,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,quinqueramosa,,,,"Beebe &amp; Crane, 1947",Data Deficient,,3.1,Unknown,Global
140323073,140198558,Linophryne trewavasae,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,trewavasae,,,,"Bertelsen, 1978",Data Deficient,,3.1,Unknown,Global
140323078,140200539,Melanocetus eustalus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,MELANOCETIDAE,Melanocetus,eustalus,,,,"Pietsch &amp; Van Duzer, 1980",Data Deficient,,3.1,Unknown,Global
140323083,140200560,Melanocetus niger,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,MELANOCETIDAE,Melanocetus,niger,,,,"Regan, 1925",Least Concern,,3.1,Unknown,Global
140323088,140200745,Melanocetus polyactis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,MELANOCETIDAE,Melanocetus,polyactis,,,,"Regan, 1925",Least Concern,,3.1,Unknown,Global
140323093,140200969,Melanocetus rossi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,MELANOCETIDAE,Melanocetus,rossi,,,,"Balushkin &amp; Fedorov, 1981",Data Deficient,,3.1,Unknown,Global
140323098,140202440,Coelophrys brevipes,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Coelophrys,brevipes,,,,"Smith &amp; Radcliffe, 1912",Least Concern,,3.1,Unknown,Global
140323103,140202550,Coelophrys oblonga,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Coelophrys,oblonga,,,,"Smith &amp; Radcliffe, 1912",Least Concern,,3.1,Unknown,Global
140353520,44614,Heterodontus ramalheira,ANIMALIA,CHORDATA,HETERODONTIFORMES,CHONDRICHTHYES,HETERODONTIDAE,Heterodontus,ramalheira,,,,"(Smith, 1949)",Data Deficient,,3.1,Unknown,Global
140357898,103054942,Pristiophorus nancyae,ANIMALIA,CHORDATA,PRISTIOPHORIFORMES,CHONDRICHTHYES,PRISTIOPHORIDAE,Pristiophorus,nancyae,,,,"Ebert &amp; Caillet, 2011",Least Concern,,3.1,Stable,Global
140358808,161468,Eridacnis radcliffei,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PROSCYLLIIDAE,Eridacnis,radcliffei,,,,"Smith, 1913",Least Concern,,3.1,Decreasing,Global
140382369,164513,Ambrosia maritima,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ambrosia,maritima,,,,L.,Least Concern,,3.1,Stable,Global
140388264,191664,Chara aspera,PLANTAE,CHAROPHYTA,CHARALES,CHAROPHYACEAE,CHARACEAE,Chara,aspera,,,,Willd.,Least Concern,,3.1,Stable,Global
140566341,183913,Cheilotrema fasciatum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Cheilotrema,fasciatum,,,,"Tschudi, 1846",Least Concern,,3.1,Unknown,Global
140575512,161617,Dipturus johannisdavisi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,johannisdavisi,,,,"(Alcock, 1899)",Data Deficient,,3.1,Unknown,Global
140767604,161653,Dipturus springeri,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,springeri,,,,"(Wallace, 1967)",Least Concern,,3.1,Stable,Global
140820271,60136,Torpedo sinuspersici,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Torpedo,sinuspersici,,,,"Olfers, 1831",Data Deficient,,3.1,Unknown,Global
140858973,140348014,Bertella idiomorpha,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Bertella,idiomorpha,,,,"Pietsch, 1973",Least Concern,,3.1,Unknown,Global
140858978,140348039,Chaenophryne melanorhabdus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Chaenophryne,melanorhabdus,,,,"Regan &amp; Trewavas, 1932",Least Concern,,3.1,Unknown,Global
140858983,140348061,Chaenophryne quasiramifera,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Chaenophryne,quasiramifera,,,,"Pietsch, 2007",Data Deficient,,3.1,Unknown,Global
140858988,140348122,Chirophryne xenolophus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Chirophryne,xenolophus,,,,"Regan &amp; Trewavas, 1932",Least Concern,,3.1,Unknown,Global
140858993,140348234,Danaphryne nigrifilis,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Danaphryne,nigrifilis,,,,"(Regan &amp; Trewavas, 1932)",Least Concern,,3.1,Unknown,Global
140858998,140348310,Dermatias platynogaster,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Dermatias,platynogaster,,,,"Smith &amp; Radcliffe, 1912",Least Concern,,3.1,Unknown,Global
140859003,140348402,Dolopichthys karsteni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Dolopichthys,karsteni,,,,"Leipertz &amp; Pietsch, 1987",Least Concern,,3.1,Unknown,Global
140859008,140348411,Microlophichthys andracanthus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Microlophichthys,andracanthus,,,,"Bertelsen, 1951",Data Deficient,,3.1,Unknown,Global
140859013,140348433,Oneirodes alius,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,alius,,,,"Seigel &amp; Pietsch, 1978",Data Deficient,,3.1,Unknown,Global
140859018,140348444,Oneirodes amaokai,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,amaokai,,,,"Ho &amp; Kawai, 2016",Data Deficient,,3.1,Unknown,Global
140859023,140348478,Oneirodes basili,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,basili,,,,"Pietsch, 1974",Data Deficient,,3.1,Unknown,Global
140859028,140348493,Oneirodes bulbosus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,bulbosus,,,,"Chapman, 1939",Least Concern,,3.1,Unknown,Global
140859033,140348502,Oneirodes cordifer,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,cordifer,,,,"Prokofiev, 2014",Data Deficient,,3.1,Unknown,Global
140859038,140348512,Oneirodes cristatus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,cristatus,,,,"(Regan &amp; Trewavas, 1932)",Data Deficient,,3.1,Unknown,Global
140859043,140348515,Oneirodes dicromischus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,dicromischus,,,,"Pietsch, 1974",Data Deficient,,3.1,Unknown,Global
140859048,140348556,Oneirodes flagellifer,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,flagellifer,,,,"(Regan &amp; Trewavas, 1932)",Least Concern,,3.1,Unknown,Global
140859053,140348577,Oneirodes haplonema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,haplonema,,,,"Stewart &amp; Pietsch, 1998",Data Deficient,,3.1,Unknown,Global
140859058,140348660,Oneirodes heteronema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,heteronema,,,,"(Regan &amp; Trewavas, 1932)",Least Concern,,3.1,Unknown,Global
140859063,140348751,Oneirodes kreffti,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,kreffti,,,,"Pietsch, 1974",Least Concern,,3.1,Unknown,Global
140859068,140348760,Oneirodes melanocauda,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,melanocauda,,,,"Bertelsen, 1951",Least Concern,,3.1,Unknown,Global
140859073,140348802,Oneirodes micronema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,micronema,,,,"Grobecker, 1978",Data Deficient,,3.1,Unknown,Global
140859078,140348882,Oneirodes mirus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,mirus,,,,"(Regan &amp; Trewavas, 1932)",Data Deficient,,3.1,Unknown,Global
140859083,140348915,Oneirodes notius,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,notius,,,,"Pietsch, 1974",Least Concern,,3.1,Unknown,Global
140859088,140349107,Oneirodes parapietschi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,parapietschi,,,,"Prokofiev, 2014",Data Deficient,,3.1,Unknown,Global
140859093,140349213,Oneirodes pietschi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,pietschi,,,,"Ho &amp; Shao, 2004",Least Concern,,3.1,Unknown,Global
140859098,140349330,Oneirodes plagionema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,plagionema,,,,"Pietsch &amp; Seigel, 1980",Least Concern,,3.1,Unknown,Global
140859103,140349354,Oneirodes pterurus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,pterurus,,,,"Pietsch &amp; Seigel, 1980",Data Deficient,,3.1,Unknown,Global
140859108,140349395,Oneirodes quadrinema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,quadrinema,,,,"Ho, Kawai &amp; Amaoka, 2016",Data Deficient,,3.1,Unknown,Global
140859113,140349409,Oneirodes rosenblatti,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,rosenblatti,,,,"Pietsch, 1974",Least Concern,,3.1,Unknown,Global
140859118,140349438,Oneirodes sabex,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,sabex,,,,"Pietsch &amp; Seigel, 1980",Least Concern,,3.1,Unknown,Global
140859123,140349483,Oneirodes sanjeevani,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,sanjeevani,,,,"Rajeeshkumar, 2017",Data Deficient,,3.1,Unknown,Global
140859128,140349486,Oneirodes schistonema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,schistonema,,,,"Pietsch &amp; Seigel, 1980",Data Deficient,,3.1,Unknown,Global
140859133,140349491,Oneirodes sipharum,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,sipharum,,,,"Prokofiev, 2014",Data Deficient,,3.1,Unknown,Global
140859138,140349619,Oneirodes thompsoni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,thompsoni,,,,"(Schultz, 1934)",Least Concern,,3.1,Unknown,Global
140859143,140349791,Spiniphryne duhameli,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Spiniphryne,duhameli,,,,"Pietsch &amp; Baldwin, 2006",Data Deficient,,3.1,Unknown,Global
140859148,140349833,Tyrannophryne pugnax,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Tyrannophryne,pugnax,,,,"Regan &amp; Trewavas, 1932",Least Concern,,3.1,Unknown,Global
140859153,140349925,Lasiognathus dinema,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Lasiognathus,dinema,,,,"Pietsch &amp; Sutton, 2015",Data Deficient,,3.1,Unknown,Global
140859158,140349938,Lasiognathus intermedius,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Lasiognathus,intermedius,,,,"Bertelsen &amp; Pietsch, 1996",Least Concern,,3.1,Unknown,Global
140859163,140349944,Lasiognathus waltoni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Lasiognathus,waltoni,,,,"Nolan &amp; Rosenblatt, 1975",Data Deficient,,3.1,Unknown,Global
140859168,140349977,Thaumatichthys axeli,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Thaumatichthys,axeli,,,,"(Bruun, 1953)",Data Deficient,,3.1,Unknown,Global
140859173,140349995,Thaumatichthys binghami,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Thaumatichthys,binghami,,,,"Parr, 1927",Least Concern,,3.1,Unknown,Global
140859178,140350052,Thaumatichthys pagidostomus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,THAUMATICHTHYIDAE,Thaumatichthys,pagidostomus,,,,"Smith &amp; Radcliffe, 1912",Data Deficient,,3.1,Unknown,Global
140859572,140330910,Halieutaea brevicauda,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halieutaea,brevicauda,,,,"Ogilby, 1910",Data Deficient,,3.1,Unknown,Global
140859577,140331012,Halieutaea coccinea,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,OGCOCEPHALIDAE,Halieutaea,coccinea,,,,"Alcock, 1889",Least Concern,,3.1,Unknown,Global
