,Year,enName,speciesAcronym,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey,AssessmentYear,fullArea,area,Area,Species,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches
56,2016,Herring,her,her.27.5a,169125,Clupea harengus,27.5.a.1 ~ 27.5.a.2,327485,SSB,tonnes,0.17846422029191,Frel,ratio,,,200000,273000,,273000,tonnes,60403,,60403.0,https://doi.org/10.17895/ices.advice.19447988.v1,17161,2022,0,27.5.a.1,27.5.a.1,her,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,both,0.0,-1.0
57,2016,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,4220000.0,SSB,tonnes,0.086,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,383174.0,,383174.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,8,27.5.a.1,27.5.a.1,her,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,both,0.0,-1.0
58,2020,Herring,her,her.27.5a,169125,Clupea harengus,27.5.a.1 ~ 27.5.a.2,274733,SSB,tonnes,0.126559196930131,Frel,ratio,,,200000,273000,,273000,tonnes,36099.9984507446,,36099.9984507446,https://doi.org/10.17895/ices.advice.19447988.v1,17161,2022,0,27.5.a.1,27.5.a.1,her,,,,,,,,,,,129838.0,,,,,,,,,,,,,,,,,both,129838.0,2.596620652966315
59,2020,Herring,her,her.27.1-24a514a,169123,Clupea harengus,27.1.a ~ 27.1.b ~ 27.14.a ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2 ~ 27.4.a ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2,3393000.0,SSB,tonnes,0.19,F,,0.291,0.157,2500000.0,3184000.0,0.157,3184000.0,,720937.0,,720937.0,https://doi.org/10.17895/ices.advice.19772380.v1,17614,2022,8,27.5.a.1,27.5.a.1,her,,,,,,,,,,,129838.0,,,,,,,,,,,,,,,,,both,129838.0,-0.819903819612532
60,2012,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,3551,SSB,tonnes,0.34,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,1101,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,0,27.7.f,27.7.f,sol,494.7,,0.0,,,,12.63,,,,,0.06,,,,,,,0.0,,,,,,,,154.0,both,661.39,
61,2016,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,3591,SSB,tonnes,0.277,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,832,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,0,27.7.f,27.7.f,sol,334.4,,0.0,,,,39.97,,,,,0.17,,,,,,,0.0,,,,,,,,163.03,both,537.5699999999999,
62,2020,Sole,sol,sol.27.7fg,169273,Solea solea,27.7.f ~ 27.7.g,5945,SSB,tonnes,0.251,F,,0.543,0.402,2184,3057,0.251,3057,tonnes,1524,,,https://doi.org/10.17895/ices.advice.19453829.v1,17180,2022,0,27.7.f,27.7.f,sol,552.4,,0.0,,,,12.331,,,,,0.0,,,,,,,0.0,,,,,,,,241.9863,both,806.7173,
63,2012,Sole,sol,sol.27.7a,169276,Solea solea,27.7.a,1150,SSB,tonnes,0.303,F,,0.29,0.22,2500,3500,0.2,3500,tonnes,298,,,https://doi.org/10.17895/ices.advice.19453817.v1,17194,2022,0,27.7.a,27.7.a,sol,221.7,,0.0,,,,0.28,,,0.0,,51.44,0.0,,,,,,0.0,,,,,,,,23.4,both,296.81999999999994,
64,2016,Sole,sol,sol.27.7a,169276,Solea solea,27.7.a,1189,SSB,tonnes,0.037,F,,0.29,0.22,2500,3500,0.2,3500,tonnes,35,,,https://doi.org/10.17895/ices.advice.19453817.v1,17194,2022,0,27.7.a,27.7.a,sol,14.2,,0.0,,,,0.0,,,0.0,,15.09,0.0,,,,,,0.0,,,,,,,,5.77,both,35.06,
65,2020,Sole,sol,sol.27.7a,169276,Solea solea,27.7.a,3298,SSB,tonnes,0.149,F,,0.29,0.22,2500,3500,0.2,3500,tonnes,404,,,https://doi.org/10.17895/ices.advice.19453817.v1,17194,2022,0,27.7.a,27.7.a,sol,284.0,,0.0,,,,0.0,,,1.998,,47.8889,0.6,,,,,,0.0,,,,,,,,65.1456,both,399.6325,
66,2012,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,19845,,tonnes,0.1475,,,,0.1863,11920,16688,0.1381,16688,tonnes,2549,,,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,0,27.8.a,27.8.a,bss,0.1,,,,,,1525.02,,,,,,,,,,,,0.0,,,,,24.57,,,0.1,both,1549.7899999999997,
67,2016,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,15984,,tonnes,0.1417,,,,0.1863,11920,16688,0.1381,16688,tonnes,2252,,2317.0,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,0,27.8.a,27.8.a,bss,0.0,,,,,,1204.08,,,,,,,,,,,,0.0,,,,,7.91,,,0.0,both,1211.99,-0.47691411307725506
68,2020,Seabass,bss,bss.27.8ab,169070,Dicentrarchus labrax,27.8.a ~ 27.8.b,16794,,tonnes,0.1195,,,,0.1863,11920,16688,0.1381,16688,tonnes,2090,,2131.0,https://doi.org/10.17895/ices.advice.19447817.v2,17196,2022,0,27.8.a,27.8.a,bss,0.0,,,,,,1458.485,,,,,,,,,,,,0.0,,,,,2.39,,,0.0,both,1460.875,-0.31446503988737684
69,2012,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,123151,SSB,tonnes,0.232,Frel,ratio,,,44000,,,,tonnes,,,51252.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,0,27.5.a.1,27.5.a.1,pok,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,both,10.0,-0.9998048856629985
70,2016,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,127521,SSB,tonnes,0.171,Frel,ratio,,,44000,,,,tonnes,,,49223.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,0,27.5.a.1,27.5.a.1,pok,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,both,0.0,-1.0
71,2020,Saithe,pok,pok.27.5a,169240,Pollachius virens,27.5.a.1 ~ 27.5.a.2,167026,SSB,tonnes,0.192,Frel,ratio,,,44000,,,,tonnes,,,50245.0,https://doi.org/10.17895/ices.advice.19453652.v1,17203,2022,0,27.5.a.1,27.5.a.1,pok,,,,,,,,,,,50061.0,,,,,,,,,,,,,,,,,both,50061.0,-0.0036620559259627826
72,2012,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,71729,SSB,tonnes,0.528,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,19195.54388,,27480.7072016167,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,0,27.7.b,27.7.b,had,0.0,,0.0,,,,274.54,0.0,,,,240.68,,,,,,,0.0,,,,,1.03,,,3.3,both,519.55,-0.9810940091101646
73,2016,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,37846,SSB,tonnes,0.458,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,7647.77884,,19713.1523835903,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,0,27.7.b,27.7.b,had,0.0,,0.0,,,,162.8,0.0,,,,117.36,,,,,,,19.4,,,,,0.0,,,121.01,both,420.57,-0.9786655126579302
74,2020,Haddock,had,had.27.7b-k,169109,Melanogrammus aeglefinus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,56954,SSB,tonnes,0.414,F,,1.4,0.71,9227,12822,0.353,12822,tonnes,7859.21644,,12203.9960837748,https://doi.org/10.17895/ices.advice.19447961.v1,17209,2022,0,27.7.b,27.7.b,had,0.0,,1.0,,,,39.786,0.0,,,,173.5433,,,,,,,6.244,,,,,34.95,,,2.4954,both,258.0187,-0.9788578512948692
75,2012,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,8212,SSB,tonnes,0.141,F,,,0.87,1993,2769,0.24,6283,tonnes,1396,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,0,27.8.c,27.8.c,mon,,,,,,,,,,,,0.0,,,,,,,,,,8.49,,0.0,,,,both,8.49,
76,2016,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,10804,SSB,tonnes,0.164,F,,,0.87,1993,2769,0.24,6283,tonnes,1809,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,0,27.8.c,27.8.c,mon,,,,,,,,,,,,0.0,,,,,,,,,,6.05,,301.81,,,,both,307.86,
77,2020,White anglerfish,mon,mon.27.8c9a,169056,Lophius piscatorius,27.8.c ~ 27.9.a,11174,SSB,tonnes,0.087,F,,,0.87,1993,2769,0.24,6283,tonnes,720,,,https://doi.org/10.17895/ices.advice.19453454.v1,17235,2022,0,27.8.c,27.8.c,mon,,,,,,,,,,,,0.0,,,,,,,,,,1.87,,125.06,,,,both,126.93,
78,2012,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,13922.021,,tonnes,0.481352423938536,,,,0.88,7600,10600,0.33,10600,tonnes,4321,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,0,27.8.a,27.8.a,sol,34.5,,,,,,2157.79,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,2192.29,
79,2016,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,10548.834,,tonnes,0.377351268513689,,,,0.88,7600,10600,0.33,10600,tonnes,3232,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,0,27.8.a,27.8.a,sol,23.2,,,,,,1932.32,,,,,0.0,,,,,,,0.0,,,,,0.44,,,0.0,both,1955.96,
80,2020,Sole,sol,sol.27.8ab,169272,Solea solea,27.8.a ~ 27.8.b,10921.75,,tonnes,0.347476159005034,,,,0.88,7600,10600,0.33,10600,tonnes,3219,,,https://doi.org/10.17895/ices.advice.19453853.v1,17245,2022,0,27.8.a,27.8.a,sol,58.0,,,,,,1650.528,,,,,0.0,,,,,,,0.0,,,,,1.78,,,0.0,both,1710.308,
81,2012,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,100126,SSB,tonnes,0.253247,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,21820.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,1777.38,1.0,,,,,,0.0,0.0,,,,,,,5675.6,both,7453.9800000000005,-0.6583877176901926
82,2012,Herring,her,her.27.nirs,169122,Clupea harengus,27.7.a,25591,SSB,tonnes,0.2039,F,,0.397,0.309,8500,11831,0.266,11831,,5693,,5693.0,https://doi.org/10.17895/ices.advice.19448006.v1,17308,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,1777.38,1.0,,,,,,0.0,0.0,,,,,,,5675.6,both,7453.9800000000005,0.30932373089759363
83,2016,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,25999.6,SSB,tonnes,0.765839,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,16318.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,2319.84,0.108,,,,,,0.0,0.0,,,,,,,4244.75,both,6564.698,-0.5977020468194632
84,2016,Herring,her,her.27.nirs,169122,Clupea harengus,27.7.a,22584,SSB,tonnes,0.2015,F,,0.397,0.309,8500,11831,0.266,11831,,4327,,4327.0,https://doi.org/10.17895/ices.advice.19448006.v1,17308,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,2319.84,0.108,,,,,,0.0,0.0,,,,,,,4244.75,both,6564.698,0.5171476773746245
85,2020,Herring,her,her.27.irls,169121,Clupea harengus,27.7.a ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,8740.64,SSB,tonnes,0.0234312,F,,0.45,0.26,34000,54000,0.26,54000,tonnes,,,132.0,https://doi.org/10.17895/ices.advice.19448003.v1,17248,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,1988.1464,0.015,,,,,,0.0,0.0,,,,,,,5969.5758,both,7957.7372,59.285887878787875
86,2020,Herring,her,her.27.nirs,169122,Clupea harengus,27.7.a,21401,SSB,tonnes,0.2081,F,,0.397,0.309,8500,11831,0.266,11831,,7927,,7927.0,https://doi.org/10.17895/ices.advice.19448006.v1,17308,2022,0,27.7.a,27.7.a,her,,,,,0.0,,0.0,,,,,1988.1464,0.015,,,,,,0.0,0.0,,,,,,,5969.5758,both,7957.7372,0.0038775324839156774
87,2012,Haddock,had,had.27.7a,169113,Melanogrammus aeglefinus,27.7.a,3216.186,SSB,tonnes,0.305287,F,,0.53,0.441,2994,4160,0.28,4280,tonnes,343,,942.0,https://doi.org/10.17895/ices.advice.19447958.v1,17270,2022,0,27.7.a,27.7.a,had,13.0,,,,,,2.59,,,,,561.52,0.0,,,,,,0.0,,,,,,,,236.1,both,813.21,-0.1367197452229299
88,2016,Haddock,had,had.27.7a,169113,Melanogrammus aeglefinus,27.7.a,15252.38,SSB,tonnes,0.09521583,F,,0.53,0.441,2994,4160,0.28,4280,tonnes,1008,,1306.0,https://doi.org/10.17895/ices.advice.19447958.v1,17270,2022,0,27.7.a,27.7.a,had,4.8,,,,,,1.25,,,,,645.56,0.677,,,,,,0.0,,,,,,,,824.7,both,1476.987,0.1309241960183768
89,2020,Haddock,had,had.27.7a,169113,Melanogrammus aeglefinus,27.7.a,15098.83,SSB,tonnes,0.07636925,F,,0.53,0.441,2994,4160,0.28,4280,tonnes,742,,975.0,https://doi.org/10.17895/ices.advice.19447958.v1,17270,2022,0,27.7.a,27.7.a,had,3.6,,,,,,0.0,,,,,759.3101,0.1,,,,,,0.0,,,,,,,,531.3639,both,1294.374,0.32756307692307696
90,2012,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,14076,SSB,tonnes,0.908,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,9443,,11783.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,0,27.7.e,27.7.e,cod,13.5,,0.0,,,,649.68,,,3.0,,3.58,,,0.008,,,,5.0,,,,,,,,305.9,both,980.668,-0.9167726385470594
91,2016,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,5834,SSB,tonnes,0.977,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,3924,,4448.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,0,27.7.e,27.7.e,cod,1.5,,0.0,,,,173.9,,,4.585,,0.0,,,0.0555,,,,1.1,,,,,,,,127.56,both,308.70050000000003,-0.9305979091726619
92,2020,Cod,cod,cod.27.7e-k,169078,Gadus morhua,27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,1346,SSB,tonnes,1.02,F,,1.13,0.77,4200,5800,0.29,5800,tonnes,922,,1153.0,https://doi.org/10.17895/ices.advice.19447898.v2,17272,2022,0,27.7.e,27.7.e,cod,1.2,,0.0,,,,55.707,,,0.0,,0.0,,,0.0,,,,1.524,,,,,,,,19.2028,both,77.6338,-0.9326679965307891
93,2012,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,53642.056625859,SSB,tonnes,0.102174817375,F,ratio,,,49000,68600,,,tonnes,5517,,5517.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,0,27.1.a,27.1.a,reg,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,both,0.0,-1.0
94,2016,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,47860.6941031003,SSB,tonnes,0.121833252125,F,ratio,,,49000,68600,,,tonnes,5463,,5463.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,0,27.1.a,27.1.a,reg,,,,,,,,,0.0,,0.0,,,,,,,,,5.27,,,,,,,,both,5.27,-0.9990353285740435
95,2020,Golden redfish,reg,reg.27.1-2,169268,Sebastes norvegicus,27.1.a ~ 27.1.b ~ 27.2.a.1 ~ 27.2.a.2 ~ 27.2.b.1 ~ 27.2.b.2,35027.4663979842,SSB,tonnes,0.307115699375,F,ratio,,,49000,68600,,,tonnes,9644,,9644.0,https://doi.org/10.17895/ices.advice.19453697.v1,17277,2022,0,27.1.a,27.1.a,reg,,,,,,,,,18.4,,0.0,,,,,,,,,0.0,,,,,,,,both,18.4,-0.9980920779759437
96,2012,Plaice,ple,ple.27.7a,169188,Pleuronectes platessa,27.7.a,8952,SSB,tonnes,0.127,F,,0.495,0.403,3958,5294,0.196,8757,tonnes,502.61,,,https://doi.org/10.17895/ices.advice.19453592.v1,17283,2022,0,27.7.a,27.7.a,ple,235.6,,0.0,,,,0.08,,,0.0,,107.55,0.0,,,,,,0.0,,,,,,,,163.6,both,506.8299999999999,
97,2016,Plaice,ple,ple.27.7a,169188,Pleuronectes platessa,27.7.a,20726,SSB,tonnes,0.054,F,,0.495,0.403,3958,5294,0.196,8757,tonnes,682.03,,,https://doi.org/10.17895/ices.advice.19453592.v1,17283,2022,0,27.7.a,27.7.a,ple,81.8,,0.0,,,,0.0,,,0.0,,540.53,0.0,,,,,,0.0,,,,,,,,55.6,both,677.93,
98,2020,Plaice,ple,ple.27.7a,169188,Pleuronectes platessa,27.7.a,13383,SSB,tonnes,0.051,F,,0.495,0.403,3958,5294,0.196,8757,tonnes,329.868,,,https://doi.org/10.17895/ices.advice.19453592.v1,17283,2022,0,27.7.a,27.7.a,ple,84.3,,0.0,,,,0.0,,,1.003,,177.1587,0.8,,,,,,0.0,,,,,,,,70.187,both,333.44870000000003,
99,2012,Whiting,whg,whg.27.6a,169308,Merlangius merlangus,27.6.a,12242,SSB,tonnes,0.103,F,,0.31,0.21,17286,25597,0.21,25597,tonnes,304.508,,1076.238,https://doi.org/10.17895/ices.advice.19457426.v1,17302,2022,0,27.6.a,27.6.a,whg,0.0,,0.0,,1.0,,0.09,0.0,,,,95.64,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,204.2,both,300.93,-0.7203871262676099
100,2016,Whiting,whg,whg.27.6a,169308,Merlangius merlangus,27.6.a,22004,SSB,tonnes,0.061,F,,0.31,0.21,17286,25597,0.21,25597,tonnes,226.574,,1265.466,https://doi.org/10.17895/ices.advice.19457426.v1,17302,2022,0,27.6.a,27.6.a,whg,0.0,,0.0,,0.0,,4.55,0.0,,,,77.15,,,,,,,52.3,0.0,0.0,,,0.0,0.0,,98.36,both,232.36,-0.8163838459508196
101,2020,Whiting,whg,whg.27.6a,169308,Merlangius merlangus,27.6.a,26085,SSB,tonnes,0.064,F,,0.31,0.21,17286,25597,0.21,25597,tonnes,544.194,,1360.891,https://doi.org/10.17895/ices.advice.19457426.v1,17302,2022,0,27.6.a,27.6.a,whg,0.0,,10.0,,0.0,,9.812,0.0,,,,127.6791,,,,,,,13.744,0.0,0.0,,,0.0,0.0,,387.3545,both,548.5896,-0.5968893908476138
102,2012,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,61381,SSB,tonnes,0.401,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,10834,,15950.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,0,27.7.b,27.7.b,whg,,,0.0,,,,76.27,0.0,,,,382.08,,,,,,,0.0,,,,,0.0,,,1.7,both,460.04999999999995,-0.9711567398119123
103,2016,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,49278,SSB,tonnes,0.737,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,15201,,23460.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,0,27.7.b,27.7.b,whg,,,0.0,,,,17.26,0.0,,,,444.08,,,,,,,1.5,,,,,0.0,,,60.0,both,522.8399999999999,-0.9777135549872122
104,2020,Whiting,whg,whg.27.7b-ce-k,169303,Merlangius merlangus,27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,27954,SSB,tonnes,0.739,F,,0.64,0.375,36571,50818,0.375,50818,tonnes,5931,,7197.0,https://doi.org/10.17895/ices.advice.19458416.v2,17320,2022,0,27.7.b,27.7.b,whg,,,1.0,,,,2.534,0.0,,,,0.0,,,,,,,0.575,,,,,2.5,,,0.0,both,6.609,-0.9990817007086286
105,2012,Megrim,lez,lez.27.4a6a,169138,Lepidorhombus,27.4.a ~ 27.6.a,1.58458084718292,B/Bmsy,tonnes,0.421480526648684,F/Fmsy,ratio,,,0.3,0.5,1,0.5,tonnes,2545,,3186.0,https://doi.org/10.17895/ices.advice.19448042.v1,17324,2022,0,27.4.a,27.4.a,lez,0.0,,,,,,0.93,0.34,,,,,,,,,,,0.0,,,,,0.08,,,1397.4,both,1398.75,-0.560969868173258
106,2016,Megrim,lez,lez.27.4a6a,169138,Lepidorhombus,27.4.a ~ 27.6.a,1.74750845260767,B/Bmsy,tonnes,0.357638814056132,F/Fmsy,ratio,,,0.3,0.5,1,0.5,tonnes,2792,,2959.0,https://doi.org/10.17895/ices.advice.19448042.v1,17324,2022,0,27.4.a,27.4.a,lez,0.0,,,,,,13.31,0.0,,,,,,,,,,,0.0,,,,,0.0,,,1279.35,both,1292.6599999999999,-0.5631429537005745
107,2020,Megrim,lez,lez.27.4a6a,169138,Lepidorhombus,27.4.a ~ 27.6.a,1.56476510648099,B/Bmsy,tonnes,0.47392414296866,F/Fmsy,ratio,,,0.3,0.5,1,0.5,tonnes,3315,,3529.0,https://doi.org/10.17895/ices.advice.19448042.v1,17324,2022,0,27.4.a,27.4.a,lez,0.2,,,,,,79.934,1.2889,,,,,,,,,,,0.0,,,,,0.0,,,1769.3048,both,1850.7277,-0.4755659676962313
108,2012,Whiting,whg,whg.27.47d,169302,Merlangius merlangus,27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,142989,,,0.203,,,0.935,0.473,107146,148888,0.393,148888,,17407.27,,30221.04,https://doi.org/10.17895/ices.advice.19457411.v2,17325,2022,0,27.4.a,27.4.a,whg,0.0,,124.37,,0.0,,28.87,10.94,,,,0.0,,,,,,0.0,2.0,89.26,0.0,,,0.0,3.4,,8267.8,both,8526.64,-0.7178574926607424
109,2016,Whiting,whg,whg.27.47d,169302,Merlangius merlangus,27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,134385,,,0.257,,,0.935,0.473,107146,148888,0.393,148888,,16118.07,,33395.65,https://doi.org/10.17895/ices.advice.19457411.v2,17325,2022,0,27.4.a,27.4.a,whg,0.0,,444.0,,7.6,,38.77,82.87,,,,0.0,,,,,,0.0,38.0,1100.68,0.0,,,0.0,2.66,,8469.4,both,10183.98,-0.6950507027112813
110,2020,Whiting,whg,whg.27.47d,169302,Merlangius merlangus,27.4.a ~ 27.4.b ~ 27.4.c ~ 27.7.d,195513,,,0.188,,,0.935,0.473,107146,148888,0.393,148888,,18014.45,,34924.21,https://doi.org/10.17895/ices.advice.19457411.v2,17325,2022,0,27.4.a,27.4.a,whg,0.0,,1883.0,,24.031,,34.233,78.7387,,,,0.0,,,,,,17.022,63.113,932.49,0.0,,,0.0,8.2245,,11659.44,both,14700.2922,-0.579080179623247
111,2012,Greenland halibut,ghl,ghl.27.561214,169104,Reinhardtius hippoglossoides,27.12.a.1 ~ 27.12.a.2 ~ 27.12.a.3 ~ 27.12.a.4 ~ 27.12.b ~ 27.12.c ~ 27.14.a ~ 27.14.b.1 ~ 27.14.b.2 ~ 27.5.a.1 ~ 27.5.a.2 ~ 27.5.b.1.a ~ 27.5.b.1.b ~ 27.5.b.2 ~ 27.6.a ~ 27.6.b.1 ~ 27.6.b.2,0.7364,B/Bmsy,,1.231,F/Fmsy,,1.7,,0.3,,1,0.5,,29309,,,https://doi.org/10.17895/ices.advice.19447931.v1,17326,2022,0,27.12.a.1,27.12.a.1,ghl,,,,,,,,,,,,,,,,,,87.51,,0.0,,,,4.23,,,,both,91.74000000000001,
