https://www.fao.org/fishery/statistics-query/en/gfcm_capture/gfcm_capture_quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name En,ASFIS species Name En,Unit Name,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag
Bulgaria,Gilthead seabream,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Gobies nei,Tonnes - live weight,33.69,,31,,25,,40,,64,,48,,64,,75,,90,,85,,44,,37,,26,,74,,31,,49,,79,,125,,142,,142,,145,,437,,381,,424,,477,,580,,11,,10,,20,,24,,14,
Bulgaria,Golden grey mullet,Tonnes - live weight,0.87,,1,,1,,1,,1,,1,,3,,2,,1,,3,,2,,3,,2,,1,,0,N,1,,0,,1,,7,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Bulgaria,Leaping mullet,Tonnes - live weight,3.8,,2,,3,,3,,5,,7,,17,,13,,15,,8,,9,,7,,4,,15,,2,,1,,8,,16,,18,,10,,0,N,2,,2,,2,,3,,1,,6,,6,,5,,7,,1,
Bulgaria,Marine crustaceans nei,Tonnes - live weight,0,N,0,N,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Marine fishes nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,2,,3,,0,N,1,,0,,15,,0,,0,,0,,0,,2,,0,,0,,107,,51,,49,,70,,8,,7,,14,,7,,13,
Bulgaria,Marine shells nei,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Mediterranean horse mackerel,Tonnes - live weight,108.75,,102,,197,,153,,166,,87,,113,,272,,381,,395,,165,,177,,180,,116,,63,,29,,74,,142,,142,,130,,111,,30,,40,,36,,68,,70,,80,,79,,82,,232,,164,
Bulgaria,Mediterranean mussel,Tonnes - live weight,48.08,,26,,12,,11,,41,,18,,16,,10,,4,,1,,0,N,45,,35,,83,,10,,10,,34,,15,,55,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Monkfishes nei,Tonnes - live weight,0.04,,0,N,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Natantian decapods nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,N,1,,0,N,0,M,2,,2,,3,,1,,1,,0,N,0,N,0,N,0,N,0,N
Bulgaria,Picarels nei,Tonnes - live weight,,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,1,,1,,0,N,1,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Picked dogfish,Tonnes - live weight,47.51,,17,,10,,50,,83,,133,,34,,31,,29,,81,,77,,9,,23,,24,,6,,15,,47,,51,,100,,126,,102,,25,,28,,40,,64,,80,,12,,12,,14,,21,,16,
Bulgaria,Pontic shad,Tonnes - live weight,15.84,,26,,11,,10,,16,,18,,21,,26,,25,,52,,59,,37,,27,,26,,18,,38,,78,,56,,106,,16,,10,,41,,84,,79,,109,,112,,15,,14,,20,,15,,17,
Bulgaria,Red mullet,Tonnes - live weight,319.25,,554,,595,,375,,880,,631,,314,,258,,131,,176,,72,,48,,17,,13,,6,,1,,17,,36,,33,,26,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Rocklings nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Sand gaper,Tonnes - live weight,462.17,,508,,601,,819,,584,,125,,62,,11,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Sargo breams nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,90,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Sea snails,Tonnes - live weight,,,0,,0,,0,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Bulgaria,Silversides(=Sand smelts) nei,Tonnes - live weight,3.53,,9,,16,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Bulgaria,So-iuy mullet,Tonnes - live weight,0.35,,0,N,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2,,0,N,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Starry sturgeon,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,N,3,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Bulgaria,Sterlet sturgeon,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Striped venus,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,182,,0,,0,,0,,0,,0,
Bulgaria,Sturgeons nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Surmullet,Tonnes - live weight,,,0,N,1,,1,,3,,3,,15,,15,,12,,33,,38,,24,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Thornback ray,Tonnes - live weight,17.24,,9,,13,,49,,36,,43,,70,,56,,69,,93,,72,,47,,26,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bulgaria,Turbot,Tonnes - live weight,61.59,,55,,56,,42,,43,,43,,40,,40,,36,,38,,46,,52,,55,,67,,15,,13,,16,,41,,136,,57,,55,,54,,64,,60,,62,,60,,0,M,0,M,0,M,0,M,0,M
Bulgaria,Veined rapa whelk,Tonnes - live weight,2745.6,,4222,,3515,,3653,,3435,,4092,,4732,,4834,,3793,,3119,,4831,,2214,,2872,,4310,,2773,,511,,2428,,325,,698,,3353,,3800,,3800,,4300,,4900,,3260,,3120,,3000,,0,M,0,M,0,M,0,M
Bulgaria,Warty crab,Tonnes - live weight,0.05,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Whiting,Tonnes - live weight,16.79,,14,,2,,6,,12,,3,,4,,5,,1,,1,,15,,2,,0,N,16,,0,N,3,,2,,13,,16,,8,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Croatia,Albacore,Tonnes - live weight,0.91,,1,,2,,2,,7,,11,,30,,20,,12,,7,,2,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Annular seabream,Tonnes - live weight,2.78,,2,,2,,4,,3,,12,,9,,11,,13,,15,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Aquatic invertebrates nei,Tonnes - live weight,,,0,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,58,,35,,59,,592,,8,,5,,4,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Atlantic bluefin tuna,Tonnes - live weight,900.08,,825,,744,,635,,519,,458,,387,,389,,374,,375,,389,,618,,833,,825,,1022,,1017,,827,,1139,,977,,903,,930,,970,,906,,1105,,1360,,1220,,1410,,1058,,1076,,0,M,0,M
Croatia,Atlantic bonito,Tonnes - live weight,34.12,,43,,28,,22,,20,,34,,56,,56,,31,,41,,59,,41,,27,,85,,78,,102,,32,,30,,28,,54,,120,,120,,158,,171,,159,,182,,70,,230,,128,,0,M,0,M
Croatia,Atlantic chub mackerel,Tonnes - live weight,1966.87,,2117,,1807,,1948,,1867,,568,,639,,562,,686,,486,,809,,552,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Atlantic horse mackerel,Tonnes - live weight,34.02,,,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Atlantic mackerel,Tonnes - live weight,46.2,,39,,49,,36,,36,,31,,30,,34,,21,,19,,15,,15,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Axillary seabream,Tonnes - live weight,3.61,,4,,3,,5,,2,,2,,3,,2,,1,,2,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Big-scale sand smelt,Tonnes - live weight,4.22,,7,,8,,6,,6,,11,,10,,12,,9,,6,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Black scorpionfish,Tonnes - live weight,36.5,,33,,34,,31,,26,,28,,28,,24,,21,,26,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Black seabream,Tonnes - live weight,7.75,,7,,6,,6,,6,,8,,9,,5,,7,,9,,8,,9,,0,M,10,,6,,5,,2,,2,,3,,5,,19,,23,,60,,56,,51,,52,,36,,31,,31,,0,M,0,M
Croatia,Blackspot seabream,Tonnes - live weight,1.45,,2,,1,,1,,1,,2,,2,,2,,2,,3,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Blotched picarel,Tonnes - live weight,3.34,,5,,3,,2,,5,,4,,20,,8,,6,,4,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Bluefish,Tonnes - live weight,1.64,,11,,3,,2,,1,,0,N,0,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Blue whiting(=Poutassou),Tonnes - live weight,22.43,,25,,29,,26,,32,,35,,47,,58,,83,,55,,29,,16,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Bogue,Tonnes - live weight,83.23,,92,,102,,112,,80,,89,,77,,98,,145,,122,,149,,145,,131,,140,,131,,125,,83,,47,,55,,109,,147,,140,,335,,342,,303,,329,,396,,501,,548,,0,M,0,M
Croatia,Brine shrimp,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Brown meagre,Tonnes - live weight,0.63,,1,,1,,0,N,1,,0,N,1,,1,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Brown ray,Tonnes - live weight,2.22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Brown wrasse,Tonnes - live weight,0.32,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,"Catsharks, nursehounds nei",Tonnes - live weight,11.33,,15,,11,,13,,13,,15,,17,,13,,13,,15,,12,,8,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Cephalopods nei,Tonnes - live weight,0.76,,10,,0,N,0,N,1,,1,,1,,1,,3,,4,,0,,0,,640,,1215,,621,,771,,562,,351,,403,,885,,873,,646,,265,,443,,483,,431,,455,,799,,552,,0,M,0,M
Croatia,"Clams, etc. nei",Tonnes - live weight,2.3,,4,,3,,4,,9,,9,,6,,2,,1,,2,,46,,38,,45,,65,,55,,70,,56,,46,,33,,69,,27,,40,,125,,313,,38,,16,,32,,33,,42,,0,M,0,M
Croatia,Comber,Tonnes - live weight,1.31,,1,,1,,0,N,1,,1,,1,,1,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common cuttlefish,Tonnes - live weight,103.53,,90,,92,,106,,113,,193,,202,,189,,169,,105,,86,,68,,38,,91,,71,,80,,39,,70,,45,,85,,138,,145,,215,,151,,102,,118,,118,,203,,167,,0,M,0,M
Croatia,Common dentex,Tonnes - live weight,22.12,,19,,23,,19,,20,,20,,19,,21,,18,,22,,20,,16,,0,M,13,,12,,6,,6,,16,,7,,10,,55,,50,,70,,76,,56,,53,,47,,49,,45,,0,M,0,M
Croatia,Common dolphinfish,Tonnes - live weight,0.67,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common eagle ray,Tonnes - live weight,12.73,,13,,11,,16,,16,,16,,17,,17,,10,,14,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common octopus,Tonnes - live weight,167.22,,159,,106,,135,,257,,331,,313,,192,,166,,149,,141,,146,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,435,,293,,180,,193,,187,,231,,155,,0,M,0,M
Croatia,Common pandora,Tonnes - live weight,75.87,,69,,63,,62,,58,,67,,69,,72,,80,,103,,204,,80,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common sole,Tonnes - live weight,214.91,,198,,216,,224,,191,,277,,195,,253,,191,,318,,238,,301,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common spiny lobster,Tonnes - live weight,5.79,,8,,7,,7,,8,,9,,10,,13,,10,,15,,17,,15,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Common two-banded seabream,Tonnes - live weight,20.94,,19,,22,,17,,17,,16,,15,,13,,15,,16,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,"Cuttlefish, bobtail squids nei",Tonnes - live weight,13.92,,11,,8,,8,,12,,17,,21,,14,,13,,24,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Deep-water rose shrimp,Tonnes - live weight,669.93,,719,,913,,845,,657,,535,,371,,317,,171,,152,,175,,139,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Dogfish sharks nei,Tonnes - live weight,67.5,,48,,40,,44,,47,,46,,43,,38,,41,,46,,73,,51,,39,,77,,82,,91,,37,,33,,34,,74,,50,,53,,105,,239,,260,,315,,317,,535,,300,,0,M,0,M
Croatia,Echinoderms,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,4,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,European anchovy,Tonnes - live weight,9783.89,,7996,,13251,,10883,,8239,,12797,,10142,,8904,,8290,,14387,,15224,,15456,,13054,,13200,,11850,,9504,,5044,,3341,,3187,,2850,,3735,,3000,,990,,545,,220,,359,,298,,555,,715,,0,M,0,M
Croatia,European barracuda,Tonnes - live weight,3.77,,4,,4,,3,,2,,2,,2,,2,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,European conger,Tonnes - live weight,35.35,,37,,36,,35,,41,,45,,47,,50,,41,,47,,45,,34,,26,,31,,22,,25,,11,,13,,9,,25,,38,,49,,130,,114,,122,,145,,143,,197,,148,,0,M,0,M
Croatia,European eel,Tonnes - live weight,0.39,,1,,0,N,1,,1,,0,N,1,,1,,0,N,0,N,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,6,,7,,5,,5,,7,,0,M,0,M
Croatia,European flat oyster,Tonnes - live weight,15.38,,45,,100,,175,,327,,513,,429,,234,,56,,12,,8,,7,,16,,55,,62,,8,,9,,12,,5,,24,,12,,14,,35,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,European flounder,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,5,,2,,2,,2,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,European hake,Tonnes - live weight,1205.84,,1138,,989,,931,,756,,778,,903,,1138,,919,,777,,690,,840,,702,,980,,920,,870,,678,,460,,624,,557,,583,,650,,935,,828,,929,,1129,,1230,,1589,,1057,,0,M,0,M
Croatia,European lobster,Tonnes - live weight,3.28,,3,,3,,3,,4,,3,,3,,3,,3,,3,,2,,2,,14,,9,,6,,7,,3,,2,,3,,13,,18,,18,,40,,43,,31,,30,,43,,23,,32,,0,M,0,M
Croatia,European pilchard(=Sardine),Tonnes - live weight,50153.49,,45105,,46267,,48420,,54412,,51777,,61036,,53085,,43734,,46051,,29600,,32191,,21194,,16900,,16950,,16521,,16357,,12271,,12626,,9097,,11226,,10500,,12500,,6996,,9199,,6377,,7105,,12773,,15194,,0,M,0,M
Croatia,European seabass,Tonnes - live weight,14.97,,12,,9,,10,,8,,9,,6,,6,,7,,10,,12,,12,,10,,21,,17,,12,,3,,5,,2,,13,,22,,20,,31,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,European sprat,Tonnes - live weight,32.96,,68,,49,,82,,46,,44,,48,,65,,142,,62,,111,,89,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,European squid,Tonnes - live weight,138.08,,59,,69,,73,,201,,119,,215,,100,,109,,150,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Flatfishes nei,Tonnes - live weight,,,4,,5,,5,,6,,10,,8,,0,,0,,0,,0,,0,,133,,274,,192,,210,,153,,169,,106,,111,,113,,65,,150,,133,,130,,124,,144,,217,,143,,0,M,0,M
Croatia,Forkbeards nei,Tonnes - live weight,21.43,,30,,35,,24,,27,,16,,20,,27,,16,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Frigate and bullet tunas,Tonnes - live weight,17.16,,28,,37,,25,,15,,15,,12,,10,,9,,13,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,12,,16,,26,,28,,22,,52,,21,,0,M,0,M
Croatia,Gadiformes nei,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,13,,9,,7,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Garfish,Tonnes - live weight,2,,1,,2,,4,,4,,2,,4,,4,,3,,5,,9,,16,,0,M,27,,18,,55,,10,,3,,4,,11,,5,,10,,60,,85,,63,,81,,88,,144,,84,,0,M,0,M
Croatia,Gastropods nei,Tonnes - live weight,2.16,,1,,2,,2,,1,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Gilthead seabream,Tonnes - live weight,131.64,,123,,131,,162,,170,,141,,96,,77,,74,,74,,59,,33,,18,,44,,19,,16,,8,,6,,6,,11,,25,,27,,84,,44,,13,,17,,18,,9,,9,,0,M,0,M
Croatia,Greater amberjack,Tonnes - live weight,17.65,,13,,21,,23,,31,,77,,90,,77,,29,,53,,24,,73,,0,M,35,,30,,38,,20,,10,,38,,19,,25,,30,,62,,64,,80,,78,,55,,30,,16,,0,M,0,M
Croatia,Greater weever,Tonnes - live weight,38.59,,39,,33,,35,,44,,40,,42,,35,,3,,4,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Great Mediterranean scallop,Tonnes - live weight,39.99,,37,,49,,73,,98,,108,,65,,49,,23,,30,,17,,20,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Grooved carpet shell,Tonnes - live weight,0.63,,1,,1,,4,,6,,2,,3,,3,,2,,2,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Groundfishes nei,Tonnes - live weight,5.45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,"Groupers, seabasses nei",Tonnes - live weight,0.33,,0,N,0,,0,N,0,N,0,N,0,,0,N,0,N,1,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,"Gurnards, searobins nei",Tonnes - live weight,113.76,,118,,115,,96,,91,,100,,83,,72,,59,,58,,45,,44,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Horned and musky octopuses,Tonnes - live weight,301.43,,226,,321,,362,,371,,502,,670,,578,,494,,452,,464,,707,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Horned octopus,Tonnes - live weight,0.79,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Jack and horse mackerels nei,Tonnes - live weight,1709.84,,1586,,1462,,922,,997,,456,,237,,461,,315,,368,,442,,357,,371,,550,,590,,569,,264,,112,,84,,192,,75,,90,,200,,336,,361,,453,,566,,787,,589,,0,M,0,M
Croatia,John dory,Tonnes - live weight,50.67,,42,,31,,34,,37,,39,,37,,31,,30,,45,,32,,25,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Leerfish,Tonnes - live weight,1.65,,3,,1,,1,,1,,7,,3,,5,,1,,2,,1,,1,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
Croatia,Lesser slipper lobster,Tonnes - live weight,0.05,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Little tunny(=Atl.black skipj),Tonnes - live weight,33.95,,36,,42,,19,,31,,43,,37,,44,,25,,28,,8,,38,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,16,,9,,9,,7,,15,,2,,3,,0,M,0,M
Croatia,Marbled electric ray,Tonnes - live weight,0.18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Marine crustaceans nei,Tonnes - live weight,1.4,,2,,2,,4,,1,,1,,3,,15,,9,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,M,0,M
Croatia,Marine fishes nei,Tonnes - live weight,65.05,,67,,56,,61,,102,,103,,124,,4975,,4325,,3308,,841,,979,,9805,,2064,,1689,,1924,,3643,,257,,1625,,863,,1080,,619,,590,,613,,619,,738,,771,,1094,,1111,,0,M,0,M
Croatia,Marine shells nei,Tonnes - live weight,,,0,,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,3.08,,3.63,,4.13,,3.09,,3.12,,2.04,,2.54,,3.12,,1.24,,1.19,,1.08,,0.49,,0.3,,0.25,,0.31,,0.27,,0.28,,0,M,0,M
