DATAFLOW,LAST UPDATE,freq,indic_env,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2011,8.43,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2013,0.17,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2014,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2015,0.71,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2016,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2017,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2018,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2019,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2020,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2021,0.74,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2022,2.44,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2000,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2001,0.14,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2002,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2010,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2011,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2012,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2013,0.55,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2014,0.16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2015,0.29,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2016,0.18,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2017,0.30,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2018,1.13,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2019,0.33,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2020,0.29,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2021,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EE,2022,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2000,0.09,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2001,0.09,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2002,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2003,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2011,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2012,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2013,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2014,0.11,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2015,0.22,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2016,0.12,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2017,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2018,0.22,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2019,0.20,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2020,0.09,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2021,2.80,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EL,2022,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2000,0.36,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2001,0.35,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2002,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2004,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2005,0.24,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2006,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2007,2.51,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2008,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2009,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2010,0.78,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2012,0.17,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2013,0.09,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2014,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2015,1.61,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2016,0.18,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2017,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2018,2.71,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2019,0.58,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2020,0.41,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2021,0.91,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,ES,2022,0.60,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2000,0.40,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2001,1.41,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2002,3.33,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2003,0.38,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2004,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2005,0.23,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2006,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2007,0.85,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2008,0.78,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2009,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2010,0.21,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2011,0.22,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2012,0.21,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2013,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2014,0.08,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2015,0.54,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2016,0.16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2017,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2018,0.85,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2019,0.25,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2020,0.20,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2021,0.57,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,EU_V,2022,1.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2000,1.58,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2001,3.95,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2002,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2003,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2005,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2006,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2010,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2011,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2012,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2013,0.40,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2014,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2015,0.37,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2016,0.37,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2017,0.37,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2018,0.44,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2019,0.57,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2020,0.66,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2021,0.11,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FI,2022,1.28,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2000,1.20,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2001,1.45,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2002,0.17,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2003,0.57,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2004,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2007,4.26,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2008,2.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2009,0.11,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2010,0.29,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2011,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2013,0.19,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2014,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2015,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2016,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2017,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2018,0.94,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2019,0.08,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2020,0.25,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2021,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,FR,2022,0.38,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2000,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2001,0.38,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2002,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2010,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2011,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2012,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2013,0.47,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2014,0.21,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2015,0.23,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2016,0.22,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2017,0.25,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2018,0.59,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2019,0.22,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2020,0.42,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2021,0.06,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HR,2022,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2000,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2001,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2002,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2003,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2004,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2005,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2006,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2007,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2008,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2009,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2010,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2011,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2012,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2013,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2014,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2015,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2016,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2017,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2018,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2019,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2020,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2021,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,HU,2022,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2000,0.14,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2001,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2002,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2009,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2013,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2014,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2015,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2016,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2017,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2018,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2019,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2020,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2021,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IE,2022,0.06,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2000,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2001,0.12,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2002,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2005,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2013,0.14,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2014,0.18,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2015,0.13,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2016,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2017,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2018,0.14,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2019,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2020,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2021,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,IT,2022,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2000,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2001,0.08,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2002,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2005,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2008,7.60,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2012,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2013,0.36,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2014,0.16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2015,0.12,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2016,0.20,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2017,0.74,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2018,0.20,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2019,0.16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,LT,2020,0.22,
