,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
2685,(LEZ/8ABDE.) - 2016 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1802,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.a,meg,both,27.8.a,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
2686,(LEZ/07.) - 2016 - TAC - Original,(LEZ/07.),Megrims,7,TAC,18254,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.b,meg,both,27.8.b,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,both
2687,(LEZ/8ABDE.) - 2016 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1802,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.b,meg,both,27.8.b,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,both
2688,(LEZ/07.) - 2016 - TAC - Original,(LEZ/07.),Megrims,7,TAC,18254,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2689,(LEZ/8ABDE.) - 2016 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1802,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2690,(LEZ/07.) - 2016 - TAC - Original,(LEZ/07.),Megrims,7,TAC,18254,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.2,meg,both,27.8.d.2,meg,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,both
2691,(LEZ/8ABDE.) - 2016 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1802,2016.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.2,meg,both,27.8.d.2,meg,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,both
2692,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.b,meg,both,27.7.b,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2693,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.b,meg,both,27.7.b,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2694,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.c.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2695,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.c.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2696,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.c.2,meg,both,27.7.c.2,meg,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,both
2697,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.c.2,meg,both,27.7.c.2,meg,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,both
2698,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.d,meg,both,27.7.d,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.055,,,,,,,,0.0,both
2699,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.d,meg,both,27.7.d,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.055,,,,,,,,0.0,both
2700,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.e,meg,both,27.7.e,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.335,,,,,,,,0.0,both
2701,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.e,meg,both,27.7.e,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.335,,,,,,,,0.0,both
2702,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.f,meg,both,27.7.f,meg,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,both
2703,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.f,meg,both,27.7.f,meg,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,both
2704,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.g,meg,both,27.7.g,meg,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,both
2705,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.g,meg,both,27.7.g,meg,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,both
2706,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.h,meg,both,27.7.h,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2707,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.h,meg,both,27.7.h,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both
2708,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.j.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2709,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.j.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2710,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.j.2,meg,both,27.7.j.2,meg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,both
2711,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.j.2,meg,both,27.7.j.2,meg,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,both
2712,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.k.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2713,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.k.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2714,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.k.2,meg,both,27.7.k.2,meg,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,both
2715,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.7.k.2,meg,both,27.7.k.2,meg,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,both
2716,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.a,meg,both,27.8.a,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
2717,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.a,meg,both,27.8.a,meg,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
2718,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.b,meg,both,27.8.b,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.02,,,,both
2719,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.b,meg,both,27.8.b,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.02,,,,both
2720,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2721,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.1,meg,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2722,(LEZ/07.) - 2020 - TAC - Original,(LEZ/07.),Megrims,7,TAC,19093,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.2,meg,both,27.8.d.2,meg,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,both
2723,(LEZ/8ABDE.) - 2020 - TAC - Original,(LEZ/8ABDE.),Megrims,"8a, 8b, 8d and 8e",TAC,1888,2020.0,Original,meg.27.7b-k8abd,ldb.27.7b-k8abd + meg.27.7b-k8abd,27.8.d.2,meg,both,27.8.d.2,meg,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,both
2724,(LEZ/2AC4-C) - 2012 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,1845,2012.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.0,,,,,,0.93,0.34,,,,,,,,,,,0.0,,,,,0.08,,,1397.4,both
2725,(LEZ/56-14) - 2012 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,3387,2012.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.0,,,,,,0.93,0.34,,,,,,,,,,,0.0,,,,,0.08,,,1397.4,both
2726,(LEZ/2AC4-C) - 2012 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,1845,2012.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,14.27,0.0,,,,213.77,,,,,,,,,,,,142.29,,,589.9,both
2727,(LEZ/56-14) - 2012 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,3387,2012.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,14.27,0.0,,,,213.77,,,,,,,,,,,,142.29,,,589.9,both
2728,(LEZ/2AC4-C) - 2012 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,1845,2012.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.0,,,,,13.94,,,,,,,,,,,,13.05,,,0.4,both
2729,(LEZ/56-14) - 2012 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,3387,2012.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.0,,,,,13.94,,,,,,,,,,,,13.05,,,0.4,both
2730,(LEZ/2AC4-C) - 2012 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,1845,2012.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,0.0,,,,,106.09,,,,,,,,,,,,47.73,,,88.5,both
2731,(LEZ/56-14) - 2012 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,3387,2012.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,0.0,,,,,106.09,,,,,,,,,,,,47.73,,,88.5,both
2732,(LEZ/2AC4-C) - 2016 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2639,2016.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.0,,,,,,13.31,0.0,,,,,,,,,,,0.0,,,,,0.0,,,1279.35,both
2733,(LEZ/56-14) - 2016 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5214,2016.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.0,,,,,,13.31,0.0,,,,,,,,,,,0.0,,,,,0.0,,,1279.35,both
2734,(LEZ/2AC4-C) - 2016 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2639,2016.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,188.59,0.0,,,,409.77,,,,,,,,,,,,99.43,,,694.08,both
2735,(LEZ/56-14) - 2016 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5214,2016.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,188.59,0.0,,,,409.77,,,,,,,,,,,,99.43,,,694.08,both
2736,(LEZ/2AC4-C) - 2016 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2639,2016.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.0,,,,,76.09,,,,,,,,,,,,50.53,,,8.76,both
2737,(LEZ/56-14) - 2016 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5214,2016.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.0,,,,,76.09,,,,,,,,,,,,50.53,,,8.76,both
2738,(LEZ/2AC4-C) - 2016 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2639,2016.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,0.0,,,,,195.83,,,,,,,,,,,,18.66,,,107.36,both
2739,(LEZ/56-14) - 2016 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5214,2016.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,0.0,,,,,195.83,,,,,,,,,,,,18.66,,,107.36,both
2740,(LEZ/2AC4-C) - 2020 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2922,2020.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.2,,,,,,79.934,1.2889,,,,,,,,,,,0.0,,,,,0.0,,,1769.3048,both
2741,(LEZ/56-14) - 2020 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5901,2020.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.4.a,lez,both,27.4.a,lez,0.2,,,,,,79.934,1.2889,,,,,,,,,,,0.0,,,,,0.0,,,1769.3048,both
2742,(LEZ/2AC4-C) - 2020 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2922,2020.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,119.604,0.0,,,,249.8513,,,,,,,,,,,,301.7,,,710.5476,both
2743,(LEZ/56-14) - 2020 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5901,2020.0,Original,lez.27.4a6a,lez.27.4a6a + lez.27.6b,27.6.a,lez,both,27.6.a,lez,,,,,,,119.604,0.0,,,,249.8513,,,,,,,,,,,,301.7,,,710.5476,both
2744,(LEZ/2AC4-C) - 2020 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2922,2020.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.214,,,,,47.8611,,,,,,,,,,,,3.9,,,0.0,both
2745,(LEZ/56-14) - 2020 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5901,2020.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.1,lez,both,27.6.b.1,lez,,,,,,,0.214,,,,,47.8611,,,,,,,,,,,,3.9,,,0.0,both
2746,(LEZ/2AC4-C) - 2020 - TAC - Original,(LEZ/2AC4-C),Megrims,Union waters of 2a and 4,TAC,2922,2020.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,41.021,,,,,418.8341,,,,,,,,,,,,107.72,,,0.0,both
2747,(LEZ/56-14) - 2020 - TAC - Original,(LEZ/56-14),Megrims,Union and international waters of 5b; 6; international waters of 12 and 14,TAC,5901,2020.0,Original,lez.27.6b,lez.27.4a6a + lez.27.6b,27.6.b.2,lez,both,27.6.b.2,lez,,,,,,,41.021,,,,,418.8341,,,,,,,,,,,,107.72,,,0.0,both
2748,(LEZ/8C3411) - 2012 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1214,2012.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,ldb,both,27.8.c,ldb,,,,,,,,,,,,,,,,,,,,,,0.55,,0.0,,,,both
2749,(LEZ/8C3411) - 2012 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1214,2012.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,ldb,both,27.9.a,ldb,,,,,,,,,,,,,,,,,,,,,,23.79,,0.0,,,,both
2750,(LEZ/8C3411) - 2012 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1214,2012.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,meg,both,27.8.c,meg,,,,,,,1.73,,,,,,,,,,,,,,,6.24,,0.0,,,,both
2751,(LEZ/8C3411) - 2012 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1214,2012.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,meg,both,27.9.a,meg,,,,,,,,,,,,0.0,,,,,,,,,,38.7,,0.0,,,,both
2752,(LEZ/8C3411) - 2016 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1363,2016.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,ldb,both,27.8.c,ldb,,,,,,,,,,,,,,,,,,,,,,0.0,,0.03,,,,both
2753,(LEZ/8C3411) - 2016 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1363,2016.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,ldb,both,27.9.a,ldb,,,,,,,,,,,,,,,,,,,,,,10.5,,1.63,,,,both
2754,(LEZ/8C3411) - 2016 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1363,2016.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,meg,both,27.8.c,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,1.16,,,,both
2755,(LEZ/8C3411) - 2016 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,1363,2016.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,meg,both,27.9.a,meg,,,,,,,,,,,,0.0,,,,,,,,,,76.96,,1.78,,,,both
2756,(LEZ/8C3411) - 2020 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,2419,2020.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,ldb,both,27.8.c,ldb,,,,,,,,,,,,,,,,,,,,,,0.0,,0.14,,,,both
2757,(LEZ/8C3411) - 2020 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,2419,2020.0,Original,ldb.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,ldb,both,27.9.a,ldb,,,,,,,,,,,,,,,,,,,,,,55.49,,4.77,,,,both
2758,(LEZ/8C3411) - 2020 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,2419,2020.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.8.c,meg,both,27.8.c,meg,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.83,,,,both
2759,(LEZ/8C3411) - 2020 - TAC - Original,(LEZ/8C3411),Megrims,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,2419,2020.0,Original,meg.27.8c9a,ldb.27.8c9a + meg.27.8c9a,27.9.a,meg,both,27.9.a,meg,,,,,,,,,,,,0.0,,,,,,,,,,44.26,,2.24,,,,both
2760,(PRA/03A.) - 2012 - TAC - Original,(PRA/03A.),Northern prawn,3a,TAC,7080,2012.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,163.56,,,,,,,,,,,,,,,,0.0,1000.01,,,,,122.3,,0.0,both
2761,(PRA/04-N.) - 2012 - TAC - Original,(PRA/04-N.),Northern prawn,Norwegian waters south of 62° N,TAC,,2012.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,163.56,,,,,,,,,,,,,,,,0.0,1000.01,,,,,122.3,,0.0,both
2762,(PRA/03A.) - 2016 - TAC - Original,(PRA/03A.),Northern prawn,3a,TAC,TBD,2016.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.11,,,,,,,,,,,,,,,,0.0,2310.42,,,,,153.58,,0.0,both
2763,(PRA/03A.) - 2016 - TAC - Amendment,(PRA/03A.),Northern prawn,3a,TAC,10987,2016.0,Amendment,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.11,,,,,,,,,,,,,,,,0.0,2310.42,,,,,153.58,,0.0,both
2764,(PRA/04-N.) - 2016 - TAC - Original,(PRA/04-N.),Northern prawn,Norwegian waters south of 62° N,TAC,,2016.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.11,,,,,,,,,,,,,,,,0.0,2310.42,,,,,153.58,,0.0,both
2765,(PRA/04-N.) - 2016 - TAC - Amendment,(PRA/04-N.),Northern prawn,Norwegian waters south of 62° N,TAC,,2016.0,Amendment,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.11,,,,,,,,,,,,,,,,0.0,2310.42,,,,,153.58,,0.0,both
2766,(PRA/03A.) - 2020 - TAC - Original,(PRA/03A.),Northern prawn,3a,TAC,4430,2020.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.0,,,,,,,,,,,,,,,,0.0,1915.14,,,,,105.8465,,0.06,both
2767,(PRA/04-N.) - 2020 - TAC - Original,(PRA/04-N.),Northern prawn,Norwegian waters south of 62° N,TAC,,2020.0,Original,pra.27.3a4a,pra.27.3a4a,27.4.a,pra,both,27.4.a,pra,,,328.0,,,,,,,,,,,,,,,,0.0,1915.14,,,,,105.8465,,0.06,both
