DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2007,592065.72,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2008,576878.25,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2009,524373.01,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2010,541142.34,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2011,500379.24,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2012,517213.98,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2013,507547,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2014,469012.96,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2015,453246.05,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2016,430537.51,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2017,420948.08,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2018,413634.07,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2019,398783.49,
ESTAT:ENV_AIR_GGE(1.0),10/06/22 11:00:00,A,THS_T,CO2,TOTX4_MEMONIA,UK,2020,338624.51,
