Year,enName,speciesAcronym_x,FishStock,StockKey,SpeciesName,ICES Areas (splited with character '~'),StockSize,StockSizeDescription,StockSizeUnits,FishingPressure,FishingPressureDescription,FishingPressureUnits,Flim,Fpa,Blim,Bpa,FMSY,MSYBtrigger,CatchesLadingsUnits,Landings,OfficialLandings,Catches,Report,AssessmentKey_x,AssessmentYear_x,fullArea,area,Area,Species_x,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,_mergeCatch,sumOffCatches,diffCatches,TAC ID,FishStockTAC,_mergeDictTAC,Reference,Species_y,TAC Zone,Level,TAC for comparison,Amendment/Original,speciesAcronym_y,_mergeTAC,year,StockCode,AdviceValue,AdviceType,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValueUnit,AssessmentYear_y,AssessmentKey_y,AdviceKey,AdviceDOI,_mergeSADoff
2020.0,Norway pout,nop,nop.27.3a4,169174,Trisopterus esmarkii,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c,200033.0,SSB,tonnes,0.262,F,,,,42573.0,69736.0,,,tonnes,129333.0,,,https://doi.org/10.17895/ices.advice.19772446.v1,17613,2022,2,27.4.b,27.4.b,nop,,,620.0,,,,,0.0,,,,,,,,,,,0.405,35.41,,,,,0.0,,3.433,both,659.2479999999999,,(NOP/2A3A4.),nop.27.3a4,both,(NOP/2A3A4.) - 2020 - TAC - Original,Norway pout,3a; Union waters of 2a and 4,TAC,167105,Original,nop,both,2020.0,nop.27.3a4,254038,Catches,2020.0,2021.0,t,2020.0,13954.0,1429.0,https://doi.org/10.17895/ices.advice.5885,both
2020.0,Norway pout,nop,nop.27.3a4,169174,Trisopterus esmarkii,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c,200033.0,SSB,tonnes,0.262,F,,,,42573.0,69736.0,,,tonnes,129333.0,,,https://doi.org/10.17895/ices.advice.19772446.v1,17613,2022,3,27.4.c,27.4.c,nop,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both,0.0,,(NOP/04-N.),nop.27.3a4,both,(NOP/04-N.) - 2020 - TAC - Original,Norway pout,Norwegian waters of 4,TAC,tbd,Original,nop,both,2020.0,nop.27.3a4,254038,Catches,2020.0,2021.0,t,2020.0,13954.0,1429.0,https://doi.org/10.17895/ices.advice.5885,both
2020.0,Norway pout,nop,nop.27.3a4,169174,Trisopterus esmarkii,27.3.a ~ 27.4.a ~ 27.4.b ~ 27.4.c,200033.0,SSB,tonnes,0.262,F,,,,42573.0,69736.0,,,tonnes,129333.0,,,https://doi.org/10.17895/ices.advice.19772446.v1,17613,2022,3,27.4.c,27.4.c,nop,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,both,0.0,,(NOP/2A3A4.),nop.27.3a4,both,(NOP/2A3A4.) - 2020 - TAC - Original,Norway pout,3a; Union waters of 2a and 4,TAC,167105,Original,nop,both,2020.0,nop.27.3a4,254038,Catches,2020.0,2021.0,t,2020.0,13954.0,1429.0,https://doi.org/10.17895/ices.advice.5885,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,0,27.7.a,27.7.a,mon,,,,,,,,,,0.999,,0.0,0.65,,,,,,0.0,,,,,,,,0.0,both,1.649,-0.9999228970870154,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,0,27.7.a,27.7.a,mon,,,,,,,,,,0.999,,0.0,0.65,,,,,,0.0,,,,,,,,0.0,both,1.649,-0.9999228970870154,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,1,27.7.b,27.7.b,mon,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,1,27.7.b,27.7.b,mon,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,0.0,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,2,27.7.c.1,27.7.c.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,2,27.7.c.1,27.7.c.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,3,27.7.c.2,27.7.c.2,mon,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.05,,,0.0,both,0.05,-0.9999976621312012,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,3,27.7.c.2,27.7.c.2,mon,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.05,,,0.0,both,0.05,-0.9999976621312012,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,4,27.7.d,27.7.d,mon,,,0.0,,,,,,,,,0.0,,,,,,,2.788,,,,,,,,0.0,both,2.788,-0.9998696404357788,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,4,27.7.d,27.7.d,mon,,,0.0,,,,,,,,,0.0,,,,,,,2.788,,,,,,,,0.0,both,2.788,-0.9998696404357788,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,5,27.7.e,27.7.e,mon,,,0.0,,,,,,,0.0,,0.0,,,0.601,,,,1.864,,,,,,,,0.0,both,2.465,-0.999884743068219,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,5,27.7.e,27.7.e,mon,,,0.0,,,,,,,0.0,,0.0,,,0.601,,,,1.864,,,,,,,,0.0,both,2.465,-0.999884743068219,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,6,27.7.f,27.7.f,mon,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,6,27.7.f,27.7.f,mon,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,7,27.7.g,27.7.g,mon,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,7,27.7.g,27.7.g,mon,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,8,27.7.h,27.7.h,mon,,,0.0,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,8,27.7.h,27.7.h,mon,,,0.0,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,9,27.7.j.1,27.7.j.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,9,27.7.j.1,27.7.j.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,0.0,-1.0,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,10,27.7.j.2,27.7.j.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.03,,,0.0,both,0.03,-0.9999985972787208,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,10,27.7.j.2,27.7.j.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.03,,,0.0,both,0.03,-0.9999985972787208,(ANF/8ABDE.),mon.27.78abd + ank.27.78abd,both,(ANF/8ABDE.) - 2020 - TAC - Original,Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
2020.0,White anglerfish,mon,mon.27.78abd,195876,Lophius piscatorius,27.7.a ~ 27.7.b ~ 27.7.c.1 ~ 27.7.c.2 ~ 27.7.d ~ 27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2 ~ 27.8.a ~ 27.8.b ~ 27.8.d.1 ~ 27.8.d.2,67993.0,Combined-sex SSB,tonnes,0.129,,,,0.212,23868.0,28275.0,0.192,28275.0,tonnes,20037.0,,21387.0,NA - The advice link for key 17651 was not found!,17651,2022,11,27.7.k.1,27.7.k.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both,0.0,-1.0,(ANF/07.),mon.27.78abd + ank.27.78abd,both,(ANF/07.) - 2020 - TAC - Original,Anglerfish,7,TAC,35299,Original,anf,both,2020.0,mon.27.78abd,31798,Catches,2020.0,2020.0,t,2019.0,12991.0,2626.0,https://doi.org/10.17895/ices.advice.4765,both
