,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches
88,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.g,mon,both,27.7.g,mon,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,both
89,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.g,mon,both,27.7.g,mon,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,both
90,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.h,mon,both,27.7.h,mon,,,0.0,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
91,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.h,mon,both,27.7.h,mon,,,0.0,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,both
92,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.j.1,mon,both,27.7.j.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
93,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.j.1,mon,both,27.7.j.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
94,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.j.2,mon,both,27.7.j.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.03,,,0.0,both
95,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.j.2,mon,both,27.7.j.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.03,,,0.0,both
96,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.k.1,mon,both,27.7.k.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
97,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.k.1,mon,both,27.7.k.1,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,both
98,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.k.2,mon,both,27.7.k.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,0.08,,,0.0,both
99,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.7.k.2,mon,both,27.7.k.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,,,0.08,,,0.0,both
100,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.a,mon,both,27.8.a,mon,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.03,,,0.0,both
101,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.a,mon,both,27.8.a,mon,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,0.03,,,0.0,both
102,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.b,mon,both,27.8.b,mon,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.21,,0.58,,,0.0,both
103,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.b,mon,both,27.8.b,mon,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.21,,0.58,,,0.0,both
104,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.d.1,mon,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
105,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.d.1,mon,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106,(ANF/07.) - 2020 - TAC - Original,(ANF/07.),Anglerfish,7,TAC,35299,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.d.2,mon,both,27.8.d.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.06,,,0.0,both
107,(ANF/8ABDE.) - 2020 - TAC - Original,(ANF/8ABDE.),Anglerfish,"8a, 8b, 8d and 8e",TAC,9458,2020.0,Original,mon.27.78abd,mon.27.78abd + ank.27.78abd,27.8.d.2,mon,both,27.8.d.2,mon,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.06,,,0.0,both
108,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.a,bli,both,27.5.b.1.a,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
109,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.b,bli,both,27.5.b.1.b,bli,,,,,0.0,,0.0,,,,,,,,,,,,,7.88,,,,,,,0.0,both
110,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.2,bli,both,27.5.b.2,bli,,,,,211.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,both
111,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.6.a,bli,both,27.6.a,bli,,,,,5.0,,1169.65,0.0,,,,0.0,,,,,,,,85.64,,,,0.0,,,46.8,both
112,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.1,bli,both,27.6.b.1,bli,,,,,,,,,,,,,,,,,,0.51,,0.0,,,,0.99,,,0.0,both
113,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.2,bli,both,27.6.b.2,bli,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,0.0,both
114,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.a,bli,both,27.7.a,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both
115,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.b,bli,both,27.7.b,bli,,,,,,,1.38,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,both
116,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.1,bli,both,27.7.c.1,bli,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,both
117,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.2,bli,both,27.7.c.2,bli,,,,,,,0.0,,,,,0.04,,,,,,,,4.86,,,,0.34,,,0.0,both
118,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.d,bli,both,27.7.d,bli,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,0.0,both
119,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.e,bli,both,27.7.e,bli,,,,,,,0.21,,,,,,,,,,,,,,,,,0.0,,,0.0,both
120,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.f,bli,both,27.7.f,bli,,,,,,,0.16,,,,,,,,,,,,,,,,,0.0,,,0.0,both
121,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.g,bli,both,27.7.g,bli,,,,,,,0.15,,,,,0.08,,,,,,,,,,,,0.0,,,0.0,both
122,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.h,bli,both,27.7.h,bli,,,,,,,3.16,,,,,,,,,,,,,,,,,2.67,,,0.0,both
123,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.1,bli,both,27.7.j.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,both
124,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.2,bli,both,27.7.j.2,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,20.85,,,0.0,both
125,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.1,bli,both,27.7.k.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both
126,(BLI/5B67-) - 2012 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,2032,2012.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.2,bli,both,27.7.k.2,bli,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.3,,,0.0,both
127,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.a,bli,both,27.5.b.1.a,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
128,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.b,bli,both,27.5.b.1.b,bli,,,,,0.0,,327.42,,,,,,,,,,,,,74.31,,,,,,,6.73,both
129,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.2,bli,both,27.5.b.2,bli,,,,,190.323,,0.69,,,,,,,,,,,,,0.06,,,0.0,,,,0.0,both
130,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.6.a,bli,both,27.6.a,bli,,,,,10.701,,749.69,0.0,,,,0.0,,,,,,,,36.9,,,,23.72,,,273.31,both
131,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.1,bli,both,27.6.b.1,bli,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,31.01,,,0.0,both
132,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.2,bli,both,27.6.b.2,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,both
133,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.a,bli,both,27.7.a,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both
134,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.b,bli,both,27.7.b,bli,,,,,,,0.17,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,both
135,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.1,bli,both,27.7.c.1,bli,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,both
136,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.2,bli,both,27.7.c.2,bli,,,,,,,0.42,,,,,0.0,,,,,,,,0.0,,,,1.98,,,0.08,both
137,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.d,bli,both,27.7.d,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both
138,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.e,bli,both,27.7.e,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,both
139,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.f,bli,both,27.7.f,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,both
140,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.g,bli,both,27.7.g,bli,,,,,,,0.02,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,both
141,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.h,bli,both,27.7.h,bli,,,,,,,0.53,,,,,,,,,,,,,,,,,4.02,,,0.64,both
142,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.1,bli,both,27.7.j.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both
143,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.2,bli,both,27.7.j.2,bli,,,,,,,5.67,,,,,,,,,,,,,,,,,106.25,,,0.87,both
144,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.1,bli,both,27.7.k.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both
145,(BLI/5B67-) - 2016 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,5046,2016.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.2,bli,both,27.7.k.2,bli,,,,,,,0.85,,,,,0.0,,,,,,,,,,,,3.77,,,0.0,both
146,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.a,bli,both,27.5.b.1.a,bli,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,both
147,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.1.b,bli,both,27.5.b.1.b,bli,,,,,697.43534,,552.318,,,,,,,,,,,,,86.92,,,,,,,0.0,both
148,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.5.b.2,bli,both,27.5.b.2,bli,,,,,102.20831,,14.68,,,,,,,,,,,,,3.7,,,0.0,,,,0.0,both
149,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.6.a,bli,both,27.6.a,bli,,,,,0.142,,1009.096,0.0,,,,0.0,,,,,,,,27.84,,,,244.08,,,710.1162,both
150,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.1,bli,both,27.6.b.1,bli,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,5.96,,,0.0,both
151,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.6.b.2,bli,both,27.6.b.2,bli,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,0.0,both
152,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.a,bli,both,27.7.a,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both
153,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.b,bli,both,27.7.b,bli,,,,,,,0.045,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,both
154,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.1,bli,both,27.7.c.1,bli,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,both
155,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.c.2,bli,both,27.7.c.2,bli,,,,,,,0.029,,,,,0.0,,,,,,,,0.0,,,,0.27,,,0.0,both
156,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.d,bli,both,27.7.d,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,both
157,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.e,bli,both,27.7.e,bli,,,,,,,0.025,,,,,,,,,,,,,,,,,0.0,,,0.0,both
158,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.f,bli,both,27.7.f,bli,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,both
159,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.g,bli,both,27.7.g,bli,,,,,,,0.041,,,,,0.0,,,,,,,,,,,,0.05,,,0.0,both
160,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.h,bli,both,27.7.h,bli,,,,,,,2.389,,,,,,,,,,,,,,,,,1.89,,,0.0,both
161,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.1,bli,both,27.7.j.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both
162,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.j.2,bli,both,27.7.j.2,bli,,,,,,,2.228,,,,,,,,,,,,,,,,,19.35,,,0.0,both
163,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.1,bli,both,27.7.k.1,bli,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,both
164,(BLI/5B67-) - 2020 - TAC - Original,(BLI/5B67-),Blue ling,"Union and international waters of 5b, 6, 7",TAC,11150,2020.0,Original,bli.27.5b67,bli.27.5b67,27.7.k.2,bli,both,27.7.k.2,bli,,,,,,,0.062,,,,,0.0,,,,,,,,,,,,0.06,,,0.0,both
165,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
166,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
167,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
168,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
169,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
170,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.a,whb,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
171,(WHB/8C3411) - 2012 - TAC - Original,(WHB/8C3411),Blue whiting,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
172,(WHB/1X14) - 2012 - TAC - Amendment,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Amendment,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
173,(WHB/1X14) - 2012 - TAC - Original,(WHB/1X14),Blue whiting,"Union and international waters of 1, 2, 3, 4, 5, 6, 7, 8a, 8b, 8d, 8e, 12 and 14",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
174,(WHB/24A567) - 2012 - TAC - Original,(WHB/24A567),Blue whiting,"Union waters of 2, 4a, 5, 6 north of 56° 30′ N and 7 west of 12° W",TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
175,(WHB/2A4AXF) - 2012 - TAC - Original,(WHB/2A4AXF),Blue whiting,Faroese waters,TAC,0,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
176,(WHB/24-N.) - 2012 - TAC - Original,(WHB/24-N.),Blue whiting,Norwegian waters of 2 and 4,TAC,391000,2012.0,Original,whb.27.1-91214,whb.27.1-91214,27.1.b,whb,both,27.1.b,whb,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,both
